"Step","noble-surf-24 - Test_Mean_Angular","noble-surf-24 - Test_Mean_Angular__MIN","noble-surf-24 - Test_Mean_Angular__MAX"
"4789","2.773056745529175","2.773056745529175","2.773056745529175"
"4791","0.8268037438392639","0.8268037438392639","0.8268037438392639"
"4793","2.157367467880249","2.157367467880249","2.157367467880249"
"4795","1.703410029411316","1.703410029411316","1.703410029411316"
"4797","2.6129558086395264","2.6129558086395264","2.6129558086395264"
"4799","1.3589411973953247","1.3589411973953247","1.3589411973953247"
"4801","3.027402400970459","3.027402400970459","3.027402400970459"
"4803","3.119436025619507","3.119436025619507","3.119436025619507"
"4805","2.6104321479797363","2.6104321479797363","2.6104321479797363"
"4807","3.062105655670166","3.062105655670166","3.062105655670166"
"4809","2.673558235168457","2.673558235168457","2.673558235168457"
"4811","2.774573802947998","2.774573802947998","2.774573802947998"
"4813","2.885542869567871","2.885542869567871","2.885542869567871"
"4815","0.4245426058769226","0.4245426058769226","0.4245426058769226"
"4817","1.6332027912139893","1.6332027912139893","1.6332027912139893"
"4819","1.338300108909607","1.338300108909607","1.338300108909607"
"4821","2.988833427429199","2.988833427429199","2.988833427429199"
"4823","2.9873273372650146","2.9873273372650146","2.9873273372650146"
"4825","2.2932825088500977","2.2932825088500977","2.2932825088500977"
"4827","2.6642603874206543","2.6642603874206543","2.6642603874206543"
"4829","2.9022247791290283","2.9022247791290283","2.9022247791290283"
"4831","1.0573132038116455","1.0573132038116455","1.0573132038116455"
"4833","0.8857011795043945","0.8857011795043945","0.8857011795043945"
"4835","1.4855000972747803","1.4855000972747803","1.4855000972747803"
"4837","1.3823907375335693","1.3823907375335693","1.3823907375335693"
"4839","1.9885926246643066","1.9885926246643066","1.9885926246643066"
"4841","2.998800039291382","2.998800039291382","2.998800039291382"
"4843","1.0715755224227905","1.0715755224227905","1.0715755224227905"
"4845","2.9236068725585938","2.9236068725585938","2.9236068725585938"
"4847","0.81084144115448","0.81084144115448","0.81084144115448"
"4849","1.6670653820037842","1.6670653820037842","1.6670653820037842"
"4851","2.3181889057159424","2.3181889057159424","2.3181889057159424"
"4853","1.8061031103134155","1.8061031103134155","1.8061031103134155"
"4855","2.2800567150115967","2.2800567150115967","2.2800567150115967"
"4857","2.8666114807128906","2.8666114807128906","2.8666114807128906"
"4859","3.055917978286743","3.055917978286743","3.055917978286743"
"4861","1.7534987926483154","1.7534987926483154","1.7534987926483154"
"4863","2.993210792541504","2.993210792541504","2.993210792541504"
"4865","2.416651487350464","2.416651487350464","2.416651487350464"
"4867","2.1050608158111572","2.1050608158111572","2.1050608158111572"
"4869","2.51285982131958","2.51285982131958","2.51285982131958"
"4871","1.7014656066894531","1.7014656066894531","1.7014656066894531"
"4873","1.7716143131256104","1.7716143131256104","1.7716143131256104"
"4875","2.6636266708374023","2.6636266708374023","2.6636266708374023"
"4877","1.5045597553253174","1.5045597553253174","1.5045597553253174"
"4879","1.6998977661132812","1.6998977661132812","1.6998977661132812"
"4881","2.704347610473633","2.704347610473633","2.704347610473633"
"4883","0.8230783343315125","0.8230783343315125","0.8230783343315125"
"4885","3.117440700531006","3.117440700531006","3.117440700531006"
"4887","0.5881849527359009","0.5881849527359009","0.5881849527359009"
"4889","1.0828282833099365","1.0828282833099365","1.0828282833099365"
"4891","3.1390321254730225","3.1390321254730225","3.1390321254730225"
"4893","0.8657395243644714","0.8657395243644714","0.8657395243644714"
"4895","2.683487892150879","2.683487892150879","2.683487892150879"
"4897","2.4834718704223633","2.4834718704223633","2.4834718704223633"
"4899","2.5525002479553223","2.5525002479553223","2.5525002479553223"
"4901","1.4938480854034424","1.4938480854034424","1.4938480854034424"
"4903","0.6749919056892395","0.6749919056892395","0.6749919056892395"
"4905","2.5762786865234375","2.5762786865234375","2.5762786865234375"
"4907","1.1200072765350342","1.1200072765350342","1.1200072765350342"
"4909","1.9521939754486084","1.9521939754486084","1.9521939754486084"
"4911","2.097235679626465","2.097235679626465","2.097235679626465"
"4913","0.791416347026825","0.791416347026825","0.791416347026825"
"4915","1.4285120964050293","1.4285120964050293","1.4285120964050293"
"4917","2.5122828483581543","2.5122828483581543","2.5122828483581543"
"4919","1.2002366781234741","1.2002366781234741","1.2002366781234741"
"4921","0.9920768737792969","0.9920768737792969","0.9920768737792969"
"4923","1.9443460702896118","1.9443460702896118","1.9443460702896118"
"4925","0.9859800934791565","0.9859800934791565","0.9859800934791565"
"4927","2.7355709075927734","2.7355709075927734","2.7355709075927734"
"4929","1.5474882125854492","1.5474882125854492","1.5474882125854492"
"4931","2.5275166034698486","2.5275166034698486","2.5275166034698486"
"4933","2.518322229385376","2.518322229385376","2.518322229385376"
"4935","1.870690941810608","1.870690941810608","1.870690941810608"
"4937","2.4938483238220215","2.4938483238220215","2.4938483238220215"
"4939","2.6336424350738525","2.6336424350738525","2.6336424350738525"
"4941","2.1446988582611084","2.1446988582611084","2.1446988582611084"
"4943","2.070556640625","2.070556640625","2.070556640625"
"4945","2.8738796710968018","2.8738796710968018","2.8738796710968018"
"4947","1.5889201164245605","1.5889201164245605","1.5889201164245605"
"4949","1.1022439002990723","1.1022439002990723","1.1022439002990723"
"4951","1.861976146697998","1.861976146697998","1.861976146697998"
"4953","3.0719656944274902","3.0719656944274902","3.0719656944274902"
"4955","2.114591121673584","2.114591121673584","2.114591121673584"
"4957","2.233290672302246","2.233290672302246","2.233290672302246"
"4959","2.178614854812622","2.178614854812622","2.178614854812622"
"4961","1.573596715927124","1.573596715927124","1.573596715927124"
"4963","3.0544209480285645","3.0544209480285645","3.0544209480285645"
"4965","1.7614864110946655","1.7614864110946655","1.7614864110946655"
"4967","0.3541020154953003","0.3541020154953003","0.3541020154953003"
"4969","2.40678071975708","2.40678071975708","2.40678071975708"
"4971","1.1734213829040527","1.1734213829040527","1.1734213829040527"
"4973","1.8435572385787964","1.8435572385787964","1.8435572385787964"
"4975","1.9334269762039185","1.9334269762039185","1.9334269762039185"
"4977","2.409792900085449","2.409792900085449","2.409792900085449"
"4979","2.0315091609954834","2.0315091609954834","2.0315091609954834"
"4981","1.9949225187301636","1.9949225187301636","1.9949225187301636"
"4983","2.756488561630249","2.756488561630249","2.756488561630249"
"4985","2.8287084102630615","2.8287084102630615","2.8287084102630615"
"4987","2.406364917755127","2.406364917755127","2.406364917755127"
"4989","2.5641884803771973","2.5641884803771973","2.5641884803771973"
"4991","2.6846847534179688","2.6846847534179688","2.6846847534179688"
"4993","1.8593122959136963","1.8593122959136963","1.8593122959136963"
"4995","1.8150349855422974","1.8150349855422974","1.8150349855422974"
"4997","0.8034527897834778","0.8034527897834778","0.8034527897834778"
"4999","1.3931565284729004","1.3931565284729004","1.3931565284729004"
"5001","1.570203423500061","1.570203423500061","1.570203423500061"
"5003","1.2086763381958008","1.2086763381958008","1.2086763381958008"
"5005","2.944247007369995","2.944247007369995","2.944247007369995"
"5007","1.1058815717697144","1.1058815717697144","1.1058815717697144"
"5009","2.671046257019043","2.671046257019043","2.671046257019043"
"5011","1.9740544557571411","1.9740544557571411","1.9740544557571411"
"5013","2.4210054874420166","2.4210054874420166","2.4210054874420166"
"5015","2.2967286109924316","2.2967286109924316","2.2967286109924316"
"5017","2.1729958057403564","2.1729958057403564","2.1729958057403564"
"5019","0.6705949902534485","0.6705949902534485","0.6705949902534485"
"5021","2.0738468170166016","2.0738468170166016","2.0738468170166016"
"5023","0.7807973623275757","0.7807973623275757","0.7807973623275757"
"5025","2.578300952911377","2.578300952911377","2.578300952911377"
"5027","1.9376041889190674","1.9376041889190674","1.9376041889190674"
"5029","2.7814042568206787","2.7814042568206787","2.7814042568206787"
"5031","2.3432345390319824","2.3432345390319824","2.3432345390319824"
"5033","2.255004405975342","2.255004405975342","2.255004405975342"
"5035","1.4135000705718994","1.4135000705718994","1.4135000705718994"
"5037","1.9685509204864502","1.9685509204864502","1.9685509204864502"
"5039","0.9753527045249939","0.9753527045249939","0.9753527045249939"
"5041","2.6274404525756836","2.6274404525756836","2.6274404525756836"
"5043","2.04687237739563","2.04687237739563","2.04687237739563"
"5045","2.3812851905822754","2.3812851905822754","2.3812851905822754"
"5047","1.8776962757110596","1.8776962757110596","1.8776962757110596"
"5049","2.586026906967163","2.586026906967163","2.586026906967163"
"5051","2.0052733421325684","2.0052733421325684","2.0052733421325684"
"5053","2.1765832901000977","2.1765832901000977","2.1765832901000977"
"5055","2.5672078132629395","2.5672078132629395","2.5672078132629395"
"5057","2.6274425983428955","2.6274425983428955","2.6274425983428955"
"5059","1.634959101676941","1.634959101676941","1.634959101676941"
"5061","2.124351978302002","2.124351978302002","2.124351978302002"
"5063","2.197861433029175","2.197861433029175","2.197861433029175"
"5065","1.4894112348556519","1.4894112348556519","1.4894112348556519"
"5067","2.006105422973633","2.006105422973633","2.006105422973633"
"5069","0.978786289691925","0.978786289691925","0.978786289691925"
"5071","2.553422212600708","2.553422212600708","2.553422212600708"
"5073","2.310704231262207","2.310704231262207","2.310704231262207"
"5075","2.639575958251953","2.639575958251953","2.639575958251953"
"5077","1.189927101135254","1.189927101135254","1.189927101135254"
"5079","2.3967185020446777","2.3967185020446777","2.3967185020446777"
"5081","2.7726149559020996","2.7726149559020996","2.7726149559020996"
"5083","2.7574188709259033","2.7574188709259033","2.7574188709259033"
"5085","2.7386550903320312","2.7386550903320312","2.7386550903320312"
"5087","2.48159122467041","2.48159122467041","2.48159122467041"
"5089","1.2412587404251099","1.2412587404251099","1.2412587404251099"
"5091","3.0227389335632324","3.0227389335632324","3.0227389335632324"
"5093","2.569185495376587","2.569185495376587","2.569185495376587"
"5095","1.5027929544448853","1.5027929544448853","1.5027929544448853"
"5097","1.1513009071350098","1.1513009071350098","1.1513009071350098"
"5099","1.9280692338943481","1.9280692338943481","1.9280692338943481"
"5101","2.3235974311828613","2.3235974311828613","2.3235974311828613"
"5103","2.5359342098236084","2.5359342098236084","2.5359342098236084"
"5105","3.0237202644348145","3.0237202644348145","3.0237202644348145"
"5107","1.8142759799957275","1.8142759799957275","1.8142759799957275"
"5109","1.8790878057479858","1.8790878057479858","1.8790878057479858"
"5111","1.5214898586273193","1.5214898586273193","1.5214898586273193"
"5113","0.9608673453330994","0.9608673453330994","0.9608673453330994"
"5115","2.8819332122802734","2.8819332122802734","2.8819332122802734"
"5117","2.065866470336914","2.065866470336914","2.065866470336914"
"5119","2.896430253982544","2.896430253982544","2.896430253982544"
"5121","2.27567720413208","2.27567720413208","2.27567720413208"
"5123","2.3162739276885986","2.3162739276885986","2.3162739276885986"
"5125","1.7421579360961914","1.7421579360961914","1.7421579360961914"
"5127","2.649815797805786","2.649815797805786","2.649815797805786"
"5129","2.9379265308380127","2.9379265308380127","2.9379265308380127"
"5131","0.3676452338695526","0.3676452338695526","0.3676452338695526"
"5133","2.750339984893799","2.750339984893799","2.750339984893799"
"5135","1.8745704889297485","1.8745704889297485","1.8745704889297485"
"5137","1.6009541749954224","1.6009541749954224","1.6009541749954224"
"5139","1.1201845407485962","1.1201845407485962","1.1201845407485962"
"5141","2.354739189147949","2.354739189147949","2.354739189147949"
"5143","0.6876338124275208","0.6876338124275208","0.6876338124275208"
"5145","2.146871566772461","2.146871566772461","2.146871566772461"
"5147","3.0510313510894775","3.0510313510894775","3.0510313510894775"
"5149","1.6447654962539673","1.6447654962539673","1.6447654962539673"
"5151","2.631694793701172","2.631694793701172","2.631694793701172"
"5153","1.1807458400726318","1.1807458400726318","1.1807458400726318"
"5155","2.39668345451355","2.39668345451355","2.39668345451355"
"5157","2.012650966644287","2.012650966644287","2.012650966644287"
"5159","1.7172613143920898","1.7172613143920898","1.7172613143920898"
"5161","1.5301947593688965","1.5301947593688965","1.5301947593688965"
"5163","1.0623159408569336","1.0623159408569336","1.0623159408569336"
"5165","3.0569002628326416","3.0569002628326416","3.0569002628326416"
"5167","2.7433664798736572","2.7433664798736572","2.7433664798736572"
"5169","2.7703540325164795","2.7703540325164795","2.7703540325164795"
"5171","1.7387386560440063","1.7387386560440063","1.7387386560440063"
"5173","1.2200469970703125","1.2200469970703125","1.2200469970703125"
"5175","0.541161835193634","0.541161835193634","0.541161835193634"
"5177","2.159712314605713","2.159712314605713","2.159712314605713"
"5179","2.4405970573425293","2.4405970573425293","2.4405970573425293"
"5181","1.2577987909317017","1.2577987909317017","1.2577987909317017"
"5183","0.9416650533676147","0.9416650533676147","0.9416650533676147"
"5185","1.3422654867172241","1.3422654867172241","1.3422654867172241"
"5187","3.00480055809021","3.00480055809021","3.00480055809021"
"5189","2.369987726211548","2.369987726211548","2.369987726211548"
"5191","2.747894048690796","2.747894048690796","2.747894048690796"
"5193","2.1739110946655273","2.1739110946655273","2.1739110946655273"
"5195","2.055927276611328","2.055927276611328","2.055927276611328"
"5197","2.624697685241699","2.624697685241699","2.624697685241699"
"5199","2.9115567207336426","2.9115567207336426","2.9115567207336426"
"5201","1.8398313522338867","1.8398313522338867","1.8398313522338867"
"5203","2.36040997505188","2.36040997505188","2.36040997505188"
"5205","2.1436080932617188","2.1436080932617188","2.1436080932617188"
"5207","2.1507956981658936","2.1507956981658936","2.1507956981658936"
"5209","2.104128837585449","2.104128837585449","2.104128837585449"
"5211","2.0187177658081055","2.0187177658081055","2.0187177658081055"
"5213","2.7178287506103516","2.7178287506103516","2.7178287506103516"
"5215","2.6751976013183594","2.6751976013183594","2.6751976013183594"
"5217","2.663383960723877","2.663383960723877","2.663383960723877"
"5219","3.136232852935791","3.136232852935791","3.136232852935791"
"5221","1.6071628332138062","1.6071628332138062","1.6071628332138062"
"5223","2.887249708175659","2.887249708175659","2.887249708175659"
"5225","1.5667195320129395","1.5667195320129395","1.5667195320129395"
"5227","1.9452365636825562","1.9452365636825562","1.9452365636825562"
"5229","1.6378953456878662","1.6378953456878662","1.6378953456878662"
"5231","2.803934097290039","2.803934097290039","2.803934097290039"
"5233","1.9988826513290405","1.9988826513290405","1.9988826513290405"
"5235","2.6206090450286865","2.6206090450286865","2.6206090450286865"
"5237","2.047825574874878","2.047825574874878","2.047825574874878"
"5239","3.1359405517578125","3.1359405517578125","3.1359405517578125"
"5241","1.0615918636322021","1.0615918636322021","1.0615918636322021"
"5243","2.461113452911377","2.461113452911377","2.461113452911377"
"5245","2.5658349990844727","2.5658349990844727","2.5658349990844727"
"5247","2.1372342109680176","2.1372342109680176","2.1372342109680176"
"5249","1.8869755268096924","1.8869755268096924","1.8869755268096924"
"5251","1.849550485610962","1.849550485610962","1.849550485610962"
"5253","0.9348995685577393","0.9348995685577393","0.9348995685577393"
"5255","0.7130107283592224","0.7130107283592224","0.7130107283592224"
"5257","1.4613316059112549","1.4613316059112549","1.4613316059112549"
"5259","1.0259418487548828","1.0259418487548828","1.0259418487548828"
"5261","3.0824053287506104","3.0824053287506104","3.0824053287506104"
"5263","2.2196104526519775","2.2196104526519775","2.2196104526519775"
"5265","1.5947905778884888","1.5947905778884888","1.5947905778884888"
"5267","1.2467598915100098","1.2467598915100098","1.2467598915100098"
"5269","1.9366780519485474","1.9366780519485474","1.9366780519485474"
"5271","2.540576934814453","2.540576934814453","2.540576934814453"
"5273","2.648463010787964","2.648463010787964","2.648463010787964"
"5275","2.740586519241333","2.740586519241333","2.740586519241333"
"5277","2.4531702995300293","2.4531702995300293","2.4531702995300293"
"5279","1.9404819011688232","1.9404819011688232","1.9404819011688232"
"5281","1.6277626752853394","1.6277626752853394","1.6277626752853394"
"5283","1.88273286819458","1.88273286819458","1.88273286819458"
"5285","2.4178762435913086","2.4178762435913086","2.4178762435913086"
"5287","1.4605891704559326","1.4605891704559326","1.4605891704559326"
"5289","2.416008472442627","2.416008472442627","2.416008472442627"
"5291","1.56024169921875","1.56024169921875","1.56024169921875"
"5293","2.036163330078125","2.036163330078125","2.036163330078125"
"5295","1.651537299156189","1.651537299156189","1.651537299156189"
"5297","2.4868595600128174","2.4868595600128174","2.4868595600128174"
"5299","1.0456366539001465","1.0456366539001465","1.0456366539001465"
"5301","2.139948844909668","2.139948844909668","2.139948844909668"
"5303","2.702195644378662","2.702195644378662","2.702195644378662"
"5305","1.7239397764205933","1.7239397764205933","1.7239397764205933"
"5307","2.5586423873901367","2.5586423873901367","2.5586423873901367"
"5309","0.49402379989624023","0.49402379989624023","0.49402379989624023"
"5311","0.11471544206142426","0.11471544206142426","0.11471544206142426"
"5313","1.9369401931762695","1.9369401931762695","1.9369401931762695"
"5315","3.022447109222412","3.022447109222412","3.022447109222412"
"5317","0.4958261251449585","0.4958261251449585","0.4958261251449585"
"5319","3.0086748600006104","3.0086748600006104","3.0086748600006104"
"5321","1.9308886528015137","1.9308886528015137","1.9308886528015137"
"5323","2.5862464904785156","2.5862464904785156","2.5862464904785156"
"5325","1.20317542552948","1.20317542552948","1.20317542552948"
"5327","2.3429362773895264","2.3429362773895264","2.3429362773895264"
"5329","2.8746562004089355","2.8746562004089355","2.8746562004089355"
"5331","2.2643089294433594","2.2643089294433594","2.2643089294433594"
"5333","2.0980896949768066","2.0980896949768066","2.0980896949768066"
"5335","1.380353569984436","1.380353569984436","1.380353569984436"
"5337","2.6694607734680176","2.6694607734680176","2.6694607734680176"
"5339","2.8406894207000732","2.8406894207000732","2.8406894207000732"
"5341","0.7770533561706543","0.7770533561706543","0.7770533561706543"
"5343","3.135815382003784","3.135815382003784","3.135815382003784"
"5345","0.98207026720047","0.98207026720047","0.98207026720047"
"5347","1.5008610486984253","1.5008610486984253","1.5008610486984253"
"5349","1.0367798805236816","1.0367798805236816","1.0367798805236816"
"5351","1.1819841861724854","1.1819841861724854","1.1819841861724854"
"5353","1.8997353315353394","1.8997353315353394","1.8997353315353394"
"5355","2.5612363815307617","2.5612363815307617","2.5612363815307617"
"5357","1.126097559928894","1.126097559928894","1.126097559928894"
"5359","1.0455889701843262","1.0455889701843262","1.0455889701843262"
"5361","2.7587461471557617","2.7587461471557617","2.7587461471557617"
"5363","2.0424649715423584","2.0424649715423584","2.0424649715423584"
"5365","1.0132125616073608","1.0132125616073608","1.0132125616073608"
"5367","3.124955177307129","3.124955177307129","3.124955177307129"
"5369","1.1483948230743408","1.1483948230743408","1.1483948230743408"
"5371","1.7306668758392334","1.7306668758392334","1.7306668758392334"
"5373","2.6360256671905518","2.6360256671905518","2.6360256671905518"
"5375","2.492936849594116","2.492936849594116","2.492936849594116"
"5377","1.4000478982925415","1.4000478982925415","1.4000478982925415"
"5379","0.8655494451522827","0.8655494451522827","0.8655494451522827"
"5381","2.9640800952911377","2.9640800952911377","2.9640800952911377"
"5383","1.6754153966903687","1.6754153966903687","1.6754153966903687"
"5385","1.7747721672058105","1.7747721672058105","1.7747721672058105"
"5387","3.1191792488098145","3.1191792488098145","3.1191792488098145"
"5389","3.0077550411224365","3.0077550411224365","3.0077550411224365"
"5391","1.7212796211242676","1.7212796211242676","1.7212796211242676"
"5393","2.0918331146240234","2.0918331146240234","2.0918331146240234"
"5395","1.723829746246338","1.723829746246338","1.723829746246338"
"5397","1.4903292655944824","1.4903292655944824","1.4903292655944824"
"5399","1.9640827178955078","1.9640827178955078","1.9640827178955078"
"5401","1.6830204725265503","1.6830204725265503","1.6830204725265503"
"5403","1.7064796686172485","1.7064796686172485","1.7064796686172485"
"5405","2.6735236644744873","2.6735236644744873","2.6735236644744873"
"5407","1.9444111585617065","1.9444111585617065","1.9444111585617065"
"5409","1.1646296977996826","1.1646296977996826","1.1646296977996826"
"5411","2.257810592651367","2.257810592651367","2.257810592651367"
"5413","0.27662476897239685","0.27662476897239685","0.27662476897239685"
"5415","1.9657695293426514","1.9657695293426514","1.9657695293426514"
"5417","1.0520930290222168","1.0520930290222168","1.0520930290222168"
"5419","2.4798007011413574","2.4798007011413574","2.4798007011413574"
"5421","1.5172804594039917","1.5172804594039917","1.5172804594039917"
"5423","2.3905587196350098","2.3905587196350098","2.3905587196350098"
"5425","0.7209993004798889","0.7209993004798889","0.7209993004798889"
"5427","2.2108139991760254","2.2108139991760254","2.2108139991760254"
"5429","1.5704954862594604","1.5704954862594604","1.5704954862594604"
"5431","0.8726228475570679","0.8726228475570679","0.8726228475570679"
"5433","3.006002902984619","3.006002902984619","3.006002902984619"
"5435","2.3065402507781982","2.3065402507781982","2.3065402507781982"
"5437","1.5121232271194458","1.5121232271194458","1.5121232271194458"
"5439","1.2973592281341553","1.2973592281341553","1.2973592281341553"
"5441","1.7064498662948608","1.7064498662948608","1.7064498662948608"
"5443","2.7369048595428467","2.7369048595428467","2.7369048595428467"
"5445","1.240830898284912","1.240830898284912","1.240830898284912"
"5447","1.787233829498291","1.787233829498291","1.787233829498291"
"5449","0.642132580280304","0.642132580280304","0.642132580280304"
"5451","2.0510523319244385","2.0510523319244385","2.0510523319244385"
"5453","0.7257556319236755","0.7257556319236755","0.7257556319236755"
"5455","1.935369610786438","1.935369610786438","1.935369610786438"
"5457","0.9849257469177246","0.9849257469177246","0.9849257469177246"
"5459","2.2019686698913574","2.2019686698913574","2.2019686698913574"
"5461","1.8668079376220703","1.8668079376220703","1.8668079376220703"
"5463","0.6537449955940247","0.6537449955940247","0.6537449955940247"
"5465","2.553838014602661","2.553838014602661","2.553838014602661"
"5467","1.581971526145935","1.581971526145935","1.581971526145935"
"5469","1.8820840120315552","1.8820840120315552","1.8820840120315552"
"5471","1.397063970565796","1.397063970565796","1.397063970565796"
"5473","1.0056211948394775","1.0056211948394775","1.0056211948394775"
"5475","2.362354278564453","2.362354278564453","2.362354278564453"
"5477","1.3624200820922852","1.3624200820922852","1.3624200820922852"
"5479","2.635019540786743","2.635019540786743","2.635019540786743"
"5481","1.460312843322754","1.460312843322754","1.460312843322754"
"5483","1.4834660291671753","1.4834660291671753","1.4834660291671753"
"5485","2.5418503284454346","2.5418503284454346","2.5418503284454346"
"5487","2.0296530723571777","2.0296530723571777","2.0296530723571777"
"5489","1.0853979587554932","1.0853979587554932","1.0853979587554932"
"5491","1.7361655235290527","1.7361655235290527","1.7361655235290527"
"5493","2.9653830528259277","2.9653830528259277","2.9653830528259277"
"5495","1.8379756212234497","1.8379756212234497","1.8379756212234497"
"5497","1.2314895391464233","1.2314895391464233","1.2314895391464233"
"5499","0.5987986922264099","0.5987986922264099","0.5987986922264099"
"5501","1.249175786972046","1.249175786972046","1.249175786972046"
"5503","1.848374605178833","1.848374605178833","1.848374605178833"
"5505","1.2344075441360474","1.2344075441360474","1.2344075441360474"
"5507","3.0642313957214355","3.0642313957214355","3.0642313957214355"
"5509","2.5316710472106934","2.5316710472106934","2.5316710472106934"
"5511","2.03056263923645","2.03056263923645","2.03056263923645"
"5513","2.6614232063293457","2.6614232063293457","2.6614232063293457"
"5515","1.7106640338897705","1.7106640338897705","1.7106640338897705"
"5517","2.0576417446136475","2.0576417446136475","2.0576417446136475"
"5519","3.009347438812256","3.009347438812256","3.009347438812256"
"5521","2.514700412750244","2.514700412750244","2.514700412750244"
"5523","0.972556471824646","0.972556471824646","0.972556471824646"
"5525","2.887528896331787","2.887528896331787","2.887528896331787"
"5527","2.6907877922058105","2.6907877922058105","2.6907877922058105"
"5529","0.7571830153465271","0.7571830153465271","0.7571830153465271"
"5531","1.768916368484497","1.768916368484497","1.768916368484497"
"5533","1.4232995510101318","1.4232995510101318","1.4232995510101318"
"5535","2.540677309036255","2.540677309036255","2.540677309036255"
"5537","2.626772880554199","2.626772880554199","2.626772880554199"
"5539","1.6911602020263672","1.6911602020263672","1.6911602020263672"
"5541","2.019141674041748","2.019141674041748","2.019141674041748"
"5543","2.5478615760803223","2.5478615760803223","2.5478615760803223"
"5545","1.5785624980926514","1.5785624980926514","1.5785624980926514"
"5547","2.1776015758514404","2.1776015758514404","2.1776015758514404"
"5549","1.1887507438659668","1.1887507438659668","1.1887507438659668"
"5551","2.635698080062866","2.635698080062866","2.635698080062866"
"5553","2.909203052520752","2.909203052520752","2.909203052520752"
"5555","1.1123905181884766","1.1123905181884766","1.1123905181884766"
"5557","1.62752366065979","1.62752366065979","1.62752366065979"
"5559","1.1076761484146118","1.1076761484146118","1.1076761484146118"
"5561","1.130376935005188","1.130376935005188","1.130376935005188"
"5563","2.003922939300537","2.003922939300537","2.003922939300537"
"5565","2.4198832511901855","2.4198832511901855","2.4198832511901855"
"5567","2.4202077388763428","2.4202077388763428","2.4202077388763428"
"5569","0.412869930267334","0.412869930267334","0.412869930267334"
"5571","1.5785459280014038","1.5785459280014038","1.5785459280014038"
"5573","2.6419966220855713","2.6419966220855713","2.6419966220855713"
"5575","2.0302541255950928","2.0302541255950928","2.0302541255950928"
"5577","1.7188880443572998","1.7188880443572998","1.7188880443572998"
"5579","1.0746228694915771","1.0746228694915771","1.0746228694915771"
"5581","1.9330458641052246","1.9330458641052246","1.9330458641052246"
"5583","2.180555582046509","2.180555582046509","2.180555582046509"
"5585","2.7619762420654297","2.7619762420654297","2.7619762420654297"
"5587","3.096714973449707","3.096714973449707","3.096714973449707"
"5589","2.691938638687134","2.691938638687134","2.691938638687134"
"5591","1.30488920211792","1.30488920211792","1.30488920211792"
"5593","2.7233455181121826","2.7233455181121826","2.7233455181121826"
"5595","1.4354743957519531","1.4354743957519531","1.4354743957519531"
"5597","2.632718563079834","2.632718563079834","2.632718563079834"
"5599","2.3646388053894043","2.3646388053894043","2.3646388053894043"
"5601","1.518235206604004","1.518235206604004","1.518235206604004"
"5603","2.663330078125","2.663330078125","2.663330078125"
"5605","2.7992446422576904","2.7992446422576904","2.7992446422576904"
"5607","2.325225353240967","2.325225353240967","2.325225353240967"
"5609","3.04069185256958","3.04069185256958","3.04069185256958"
"5611","1.183436632156372","1.183436632156372","1.183436632156372"
"5613","2.611237049102783","2.611237049102783","2.611237049102783"
"5615","3.0325748920440674","3.0325748920440674","3.0325748920440674"
"5617","0.6041237115859985","0.6041237115859985","0.6041237115859985"
"5619","1.9806030988693237","1.9806030988693237","1.9806030988693237"
"5621","1.3756526708602905","1.3756526708602905","1.3756526708602905"
"5623","1.561169147491455","1.561169147491455","1.561169147491455"
"5625","0.5953015089035034","0.5953015089035034","0.5953015089035034"
"5627","2.271491527557373","2.271491527557373","2.271491527557373"
"5629","1.6373053789138794","1.6373053789138794","1.6373053789138794"
"5631","1.4768599271774292","1.4768599271774292","1.4768599271774292"
"5633","1.4149116277694702","1.4149116277694702","1.4149116277694702"
"5635","3.056391716003418","3.056391716003418","3.056391716003418"
"5637","1.69080650806427","1.69080650806427","1.69080650806427"
"5639","3.0648484230041504","3.0648484230041504","3.0648484230041504"
"5641","1.6040915250778198","1.6040915250778198","1.6040915250778198"
"5643","2.690812587738037","2.690812587738037","2.690812587738037"
"5645","2.376819372177124","2.376819372177124","2.376819372177124"
"5647","2.001460552215576","2.001460552215576","2.001460552215576"
"5649","2.277684211730957","2.277684211730957","2.277684211730957"
"5651","2.4253463745117188","2.4253463745117188","2.4253463745117188"
"5653","1.6272611618041992","1.6272611618041992","1.6272611618041992"
"5655","1.5605926513671875","1.5605926513671875","1.5605926513671875"
"5657","2.9826877117156982","2.9826877117156982","2.9826877117156982"
"5659","1.3782823085784912","1.3782823085784912","1.3782823085784912"
"5661","1.7080000638961792","1.7080000638961792","1.7080000638961792"
"5663","0.9434128999710083","0.9434128999710083","0.9434128999710083"
"5665","2.3236875534057617","2.3236875534057617","2.3236875534057617"
"5667","2.8947479724884033","2.8947479724884033","2.8947479724884033"
"5669","1.870498538017273","1.870498538017273","1.870498538017273"
"5671","2.6510322093963623","2.6510322093963623","2.6510322093963623"
"5673","2.093557596206665","2.093557596206665","2.093557596206665"
"5675","1.5743533372879028","1.5743533372879028","1.5743533372879028"
"5677","3.080815315246582","3.080815315246582","3.080815315246582"
"5679","0.8836905360221863","0.8836905360221863","0.8836905360221863"
"5681","1.3815969228744507","1.3815969228744507","1.3815969228744507"
"5683","2.4496874809265137","2.4496874809265137","2.4496874809265137"
"5685","2.2907001972198486","2.2907001972198486","2.2907001972198486"
