"Step","snowy-totem-28 - Test_Mean_Angular","snowy-totem-28 - Test_Mean_Angular__MIN","snowy-totem-28 - Test_Mean_Angular__MAX"
"16779","2.9720494747161865","2.9720494747161865","2.9720494747161865"
"16781","0.7674857974052429","0.7674857974052429","0.7674857974052429"
"16783","2.464622974395752","2.464622974395752","2.464622974395752"
"16785","2.8055806159973145","2.8055806159973145","2.8055806159973145"
"16787","1.1231272220611572","1.1231272220611572","1.1231272220611572"
"16789","1.0186928510665894","1.0186928510665894","1.0186928510665894"
"16791","2.9657740592956543","2.9657740592956543","2.9657740592956543"
"16793","2.3362350463867188","2.3362350463867188","2.3362350463867188"
"16795","0.7332566380500793","0.7332566380500793","0.7332566380500793"
"16797","2.3451294898986816","2.3451294898986816","2.3451294898986816"
"16799","0.595469057559967","0.595469057559967","0.595469057559967"
"16801","2.6450953483581543","2.6450953483581543","2.6450953483581543"
"16803","1.0633609294891357","1.0633609294891357","1.0633609294891357"
"16805","1.3064892292022705","1.3064892292022705","1.3064892292022705"
"16807","2.567864179611206","2.567864179611206","2.567864179611206"
"16809","0.7297053337097168","0.7297053337097168","0.7297053337097168"
"16811","1.258487343788147","1.258487343788147","1.258487343788147"
"16813","1.451962947845459","1.451962947845459","1.451962947845459"
"16815","2.885991334915161","2.885991334915161","2.885991334915161"
"16817","2.9392058849334717","2.9392058849334717","2.9392058849334717"
"16819","1.895595669746399","1.895595669746399","1.895595669746399"
"16821","2.9554853439331055","2.9554853439331055","2.9554853439331055"
"16823","1.8238807916641235","1.8238807916641235","1.8238807916641235"
"16825","1.0869369506835938","1.0869369506835938","1.0869369506835938"
"16827","2.9513356685638428","2.9513356685638428","2.9513356685638428"
"16829","0.7349215149879456","0.7349215149879456","0.7349215149879456"
"16831","2.2154765129089355","2.2154765129089355","2.2154765129089355"
"16833","2.05427622795105","2.05427622795105","2.05427622795105"
"16835","1.4690948724746704","1.4690948724746704","1.4690948724746704"
"16837","1.7935867309570312","1.7935867309570312","1.7935867309570312"
"16839","2.804171562194824","2.804171562194824","2.804171562194824"
"16841","2.8587889671325684","2.8587889671325684","2.8587889671325684"
"16843","2.162980794906616","2.162980794906616","2.162980794906616"
"16845","0.738907516002655","0.738907516002655","0.738907516002655"
"16847","2.4633355140686035","2.4633355140686035","2.4633355140686035"
"16849","1.1584453582763672","1.1584453582763672","1.1584453582763672"
"16851","0.471983939409256","0.471983939409256","0.471983939409256"
"16853","2.8563764095306396","2.8563764095306396","2.8563764095306396"
"16855","2.5395519733428955","2.5395519733428955","2.5395519733428955"
"16857","1.5099570751190186","1.5099570751190186","1.5099570751190186"
"16859","0.8328801393508911","0.8328801393508911","0.8328801393508911"
"16861","1.7071994543075562","1.7071994543075562","1.7071994543075562"
"16863","1.3585418462753296","1.3585418462753296","1.3585418462753296"
"16865","2.1550936698913574","2.1550936698913574","2.1550936698913574"
"16867","1.6040626764297485","1.6040626764297485","1.6040626764297485"
"16869","2.4261131286621094","2.4261131286621094","2.4261131286621094"
"16871","2.715470314025879","2.715470314025879","2.715470314025879"
"16873","1.4255614280700684","1.4255614280700684","1.4255614280700684"
"16875","2.6415438652038574","2.6415438652038574","2.6415438652038574"
"16877","2.5617306232452393","2.5617306232452393","2.5617306232452393"
"16879","1.1238811016082764","1.1238811016082764","1.1238811016082764"
"16881","0.8081856966018677","0.8081856966018677","0.8081856966018677"
"16883","1.5417298078536987","1.5417298078536987","1.5417298078536987"
"16885","0.4201543927192688","0.4201543927192688","0.4201543927192688"
"16887","0.6855102777481079","0.6855102777481079","0.6855102777481079"
"16889","2.635824680328369","2.635824680328369","2.635824680328369"
"16891","0.5388701558113098","0.5388701558113098","0.5388701558113098"
"16893","2.868364095687866","2.868364095687866","2.868364095687866"
"16895","2.638155460357666","2.638155460357666","2.638155460357666"
"16897","0.9506564140319824","0.9506564140319824","0.9506564140319824"
"16899","2.968576192855835","2.968576192855835","2.968576192855835"
"16901","2.224177837371826","2.224177837371826","2.224177837371826"
"16903","0.9159713387489319","0.9159713387489319","0.9159713387489319"
"16905","1.2470146417617798","1.2470146417617798","1.2470146417617798"
"16907","1.9004279375076294","1.9004279375076294","1.9004279375076294"
"16909","0.5972794890403748","0.5972794890403748","0.5972794890403748"
"16911","1.1104464530944824","1.1104464530944824","1.1104464530944824"
"16913","1.565366268157959","1.565366268157959","1.565366268157959"
"16915","0.8702985048294067","0.8702985048294067","0.8702985048294067"
"16917","3.1047699451446533","3.1047699451446533","3.1047699451446533"
"16919","2.862868547439575","2.862868547439575","2.862868547439575"
"16921","2.8169634342193604","2.8169634342193604","2.8169634342193604"
"16923","0.5477237105369568","0.5477237105369568","0.5477237105369568"
"16925","3.0451102256774902","3.0451102256774902","3.0451102256774902"
"16927","1.500615119934082","1.500615119934082","1.500615119934082"
"16929","2.8222732543945312","2.8222732543945312","2.8222732543945312"
"16931","2.8367819786071777","2.8367819786071777","2.8367819786071777"
"16933","0.34715989232063293","0.34715989232063293","0.34715989232063293"
"16935","1.8697755336761475","1.8697755336761475","1.8697755336761475"
"16937","2.777778387069702","2.777778387069702","2.777778387069702"
"16939","0.4582143723964691","0.4582143723964691","0.4582143723964691"
"16941","0.40263745188713074","0.40263745188713074","0.40263745188713074"
"16943","0.864128053188324","0.864128053188324","0.864128053188324"
"16945","2.624873399734497","2.624873399734497","2.624873399734497"
"16947","3.141247510910034","3.141247510910034","3.141247510910034"
"16949","0.6778451204299927","0.6778451204299927","0.6778451204299927"
"16951","1.0229389667510986","1.0229389667510986","1.0229389667510986"
"16953","1.818766713142395","1.818766713142395","1.818766713142395"
"16955","2.8273792266845703","2.8273792266845703","2.8273792266845703"
"16957","2.977851390838623","2.977851390838623","2.977851390838623"
"16959","3.0296592712402344","3.0296592712402344","3.0296592712402344"
"16961","1.2024234533309937","1.2024234533309937","1.2024234533309937"
"16963","1.086970329284668","1.086970329284668","1.086970329284668"
"16965","3.038386583328247","3.038386583328247","3.038386583328247"
"16967","0.7146426439285278","0.7146426439285278","0.7146426439285278"
"16969","2.954308271408081","2.954308271408081","2.954308271408081"
"16971","1.4352519512176514","1.4352519512176514","1.4352519512176514"
"16973","1.1055165529251099","1.1055165529251099","1.1055165529251099"
"16975","2.355724811553955","2.355724811553955","2.355724811553955"
"16977","1.7125940322875977","1.7125940322875977","1.7125940322875977"
"16979","1.294681191444397","1.294681191444397","1.294681191444397"
"16981","2.8319830894470215","2.8319830894470215","2.8319830894470215"
"16983","1.0589966773986816","1.0589966773986816","1.0589966773986816"
"16985","0.9095433950424194","0.9095433950424194","0.9095433950424194"
"16987","1.2613328695297241","1.2613328695297241","1.2613328695297241"
"16989","0.8461865186691284","0.8461865186691284","0.8461865186691284"
"16991","1.3357104063034058","1.3357104063034058","1.3357104063034058"
"16993","2.052445888519287","2.052445888519287","2.052445888519287"
"16995","0.402361124753952","0.402361124753952","0.402361124753952"
"16997","1.4026321172714233","1.4026321172714233","1.4026321172714233"
"16999","2.3283448219299316","2.3283448219299316","2.3283448219299316"
"17001","1.3663780689239502","1.3663780689239502","1.3663780689239502"
"17003","0.7722475528717041","0.7722475528717041","0.7722475528717041"
"17005","0.7963017821311951","0.7963017821311951","0.7963017821311951"
"17007","2.24709153175354","2.24709153175354","2.24709153175354"
"17009","2.3616607189178467","2.3616607189178467","2.3616607189178467"
"17011","1.3805278539657593","1.3805278539657593","1.3805278539657593"
"17013","1.4193297624588013","1.4193297624588013","1.4193297624588013"
"17015","3.1157684326171875","3.1157684326171875","3.1157684326171875"
"17017","2.032349109649658","2.032349109649658","2.032349109649658"
"17019","0.6723390817642212","0.6723390817642212","0.6723390817642212"
"17021","1.3171954154968262","1.3171954154968262","1.3171954154968262"
"17023","2.8551294803619385","2.8551294803619385","2.8551294803619385"
"17025","1.1015400886535645","1.1015400886535645","1.1015400886535645"
"17027","1.6818647384643555","1.6818647384643555","1.6818647384643555"
"17029","2.232050895690918","2.232050895690918","2.232050895690918"
"17031","2.8788304328918457","2.8788304328918457","2.8788304328918457"
"17033","1.2774477005004883","1.2774477005004883","1.2774477005004883"
"17035","1.9894936084747314","1.9894936084747314","1.9894936084747314"
"17037","1.4002264738082886","1.4002264738082886","1.4002264738082886"
"17039","2.871063232421875","2.871063232421875","2.871063232421875"
"17041","2.689744472503662","2.689744472503662","2.689744472503662"
"17043","2.8399319648742676","2.8399319648742676","2.8399319648742676"
"17045","1.857927918434143","1.857927918434143","1.857927918434143"
"17047","1.8484230041503906","1.8484230041503906","1.8484230041503906"
"17049","0.5938535928726196","0.5938535928726196","0.5938535928726196"
"17051","2.129859685897827","2.129859685897827","2.129859685897827"
"17053","1.2196578979492188","1.2196578979492188","1.2196578979492188"
"17055","2.4093730449676514","2.4093730449676514","2.4093730449676514"
"17057","2.5492589473724365","2.5492589473724365","2.5492589473724365"
"17059","1.2911630868911743","1.2911630868911743","1.2911630868911743"
"17061","1.6906085014343262","1.6906085014343262","1.6906085014343262"
"17063","1.0180778503417969","1.0180778503417969","1.0180778503417969"
"17065","2.688776731491089","2.688776731491089","2.688776731491089"
"17067","0.5140590071678162","0.5140590071678162","0.5140590071678162"
"17069","2.9547221660614014","2.9547221660614014","2.9547221660614014"
"17071","2.4916486740112305","2.4916486740112305","2.4916486740112305"
"17073","2.067796230316162","2.067796230316162","2.067796230316162"
"17075","2.864095687866211","2.864095687866211","2.864095687866211"
"17077","0.8486385941505432","0.8486385941505432","0.8486385941505432"
"17079","0.32929787039756775","0.32929787039756775","0.32929787039756775"
"17081","2.048064947128296","2.048064947128296","2.048064947128296"
"17083","1.5148742198944092","1.5148742198944092","1.5148742198944092"
"17085","2.0875933170318604","2.0875933170318604","2.0875933170318604"
"17087","2.2269909381866455","2.2269909381866455","2.2269909381866455"
"17089","0.8157204389572144","0.8157204389572144","0.8157204389572144"
"17091","1.399035096168518","1.399035096168518","1.399035096168518"
"17093","1.892511010169983","1.892511010169983","1.892511010169983"
"17095","1.7535505294799805","1.7535505294799805","1.7535505294799805"
"17097","1.8203716278076172","1.8203716278076172","1.8203716278076172"
"17099","0.4782552421092987","0.4782552421092987","0.4782552421092987"
"17101","1.4864014387130737","1.4864014387130737","1.4864014387130737"
"17103","0.5448495149612427","0.5448495149612427","0.5448495149612427"
"17105","1.8123561143875122","1.8123561143875122","1.8123561143875122"
"17107","1.6454375982284546","1.6454375982284546","1.6454375982284546"
"17109","2.89980411529541","2.89980411529541","2.89980411529541"
"17111","1.705096960067749","1.705096960067749","1.705096960067749"
"17113","1.7379729747772217","1.7379729747772217","1.7379729747772217"
"17115","0.8887031674385071","0.8887031674385071","0.8887031674385071"
"17117","2.472179889678955","2.472179889678955","2.472179889678955"
"17119","1.753178596496582","1.753178596496582","1.753178596496582"
"17121","1.8091710805892944","1.8091710805892944","1.8091710805892944"
"17123","1.25582754611969","1.25582754611969","1.25582754611969"
"17125","1.7518609762191772","1.7518609762191772","1.7518609762191772"
"17127","1.8898717164993286","1.8898717164993286","1.8898717164993286"
"17129","0.7797930240631104","0.7797930240631104","0.7797930240631104"
"17131","0.6951314806938171","0.6951314806938171","0.6951314806938171"
"17133","1.6534010171890259","1.6534010171890259","1.6534010171890259"
"17135","0.29494717717170715","0.29494717717170715","0.29494717717170715"
"17137","0.3886663317680359","0.3886663317680359","0.3886663317680359"
"17139","0.6121765375137329","0.6121765375137329","0.6121765375137329"
"17141","3.0102906227111816","3.0102906227111816","3.0102906227111816"
"17143","1.7092491388320923","1.7092491388320923","1.7092491388320923"
"17145","3.107876777648926","3.107876777648926","3.107876777648926"
"17147","2.569413661956787","2.569413661956787","2.569413661956787"
"17149","2.360168695449829","2.360168695449829","2.360168695449829"
"17151","0.7591623067855835","0.7591623067855835","0.7591623067855835"
"17153","2.1584460735321045","2.1584460735321045","2.1584460735321045"
"17155","0.739312469959259","0.739312469959259","0.739312469959259"
"17157","1.3906886577606201","1.3906886577606201","1.3906886577606201"
"17159","2.3667304515838623","2.3667304515838623","2.3667304515838623"
"17161","0.5863084197044373","0.5863084197044373","0.5863084197044373"
"17163","3.0813119411468506","3.0813119411468506","3.0813119411468506"
"17165","2.8584647178649902","2.8584647178649902","2.8584647178649902"
"17167","2.575016498565674","2.575016498565674","2.575016498565674"
"17169","2.147268295288086","2.147268295288086","2.147268295288086"
"17171","0.6535080075263977","0.6535080075263977","0.6535080075263977"
"17173","3.1233978271484375","3.1233978271484375","3.1233978271484375"
"17175","2.1088249683380127","2.1088249683380127","2.1088249683380127"
"17177","1.5764598846435547","1.5764598846435547","1.5764598846435547"
"17179","2.925720691680908","2.925720691680908","2.925720691680908"
"17181","2.541290283203125","2.541290283203125","2.541290283203125"
"17183","1.9747061729431152","1.9747061729431152","1.9747061729431152"
"17185","0.39709120988845825","0.39709120988845825","0.39709120988845825"
"17187","0.38800203800201416","0.38800203800201416","0.38800203800201416"
"17189","0.8889310359954834","0.8889310359954834","0.8889310359954834"
"17191","1.1072874069213867","1.1072874069213867","1.1072874069213867"
"17193","0.5756914615631104","0.5756914615631104","0.5756914615631104"
"17195","0.31844863295555115","0.31844863295555115","0.31844863295555115"
"17197","0.7846784591674805","0.7846784591674805","0.7846784591674805"
"17199","0.724377453327179","0.724377453327179","0.724377453327179"
"17201","1.6154062747955322","1.6154062747955322","1.6154062747955322"
"17203","0.9505012035369873","0.9505012035369873","0.9505012035369873"
"17205","1.391930341720581","1.391930341720581","1.391930341720581"
"17207","1.6370874643325806","1.6370874643325806","1.6370874643325806"
"17209","2.4200737476348877","2.4200737476348877","2.4200737476348877"
"17211","2.232166051864624","2.232166051864624","2.232166051864624"
"17213","2.8854739665985107","2.8854739665985107","2.8854739665985107"
"17215","2.7380287647247314","2.7380287647247314","2.7380287647247314"
"17217","1.7714879512786865","1.7714879512786865","1.7714879512786865"
"17219","1.218109369277954","1.218109369277954","1.218109369277954"
"17221","1.7726871967315674","1.7726871967315674","1.7726871967315674"
"17223","2.3321645259857178","2.3321645259857178","2.3321645259857178"
"17225","1.0372039079666138","1.0372039079666138","1.0372039079666138"
"17227","1.0482913255691528","1.0482913255691528","1.0482913255691528"
"17229","2.9611995220184326","2.9611995220184326","2.9611995220184326"
"17231","0.6876773834228516","0.6876773834228516","0.6876773834228516"
"17233","1.1768163442611694","1.1768163442611694","1.1768163442611694"
"17235","3.139866352081299","3.139866352081299","3.139866352081299"
"17237","1.8568333387374878","1.8568333387374878","1.8568333387374878"
"17239","2.0113682746887207","2.0113682746887207","2.0113682746887207"
"17241","1.1722183227539062","1.1722183227539062","1.1722183227539062"
"17243","2.749037742614746","2.749037742614746","2.749037742614746"
"17245","1.9165172576904297","1.9165172576904297","1.9165172576904297"
"17247","2.673269510269165","2.673269510269165","2.673269510269165"
"17249","1.2817223072052002","1.2817223072052002","1.2817223072052002"
"17251","2.4778294563293457","2.4778294563293457","2.4778294563293457"
"17253","0.44751405715942383","0.44751405715942383","0.44751405715942383"
"17255","2.3615498542785645","2.3615498542785645","2.3615498542785645"
"17257","1.8016632795333862","1.8016632795333862","1.8016632795333862"
"17259","2.921396017074585","2.921396017074585","2.921396017074585"
"17261","2.7499005794525146","2.7499005794525146","2.7499005794525146"
"17263","2.3242812156677246","2.3242812156677246","2.3242812156677246"
"17265","2.7387754917144775","2.7387754917144775","2.7387754917144775"
"17267","1.8817484378814697","1.8817484378814697","1.8817484378814697"
"17269","2.6257081031799316","2.6257081031799316","2.6257081031799316"
"17271","3.00384521484375","3.00384521484375","3.00384521484375"
"17273","1.9577300548553467","1.9577300548553467","1.9577300548553467"
"17275","2.818983554840088","2.818983554840088","2.818983554840088"
"17277","0.8967125415802002","0.8967125415802002","0.8967125415802002"
"17279","1.362318754196167","1.362318754196167","1.362318754196167"
"17281","1.3229091167449951","1.3229091167449951","1.3229091167449951"
"17283","1.612105369567871","1.612105369567871","1.612105369567871"
"17285","2.6798930168151855","2.6798930168151855","2.6798930168151855"
"17287","1.4973201751708984","1.4973201751708984","1.4973201751708984"
"17289","1.0559666156768799","1.0559666156768799","1.0559666156768799"
"17291","2.687648296356201","2.687648296356201","2.687648296356201"
"17293","2.4028127193450928","2.4028127193450928","2.4028127193450928"
"17295","2.5511772632598877","2.5511772632598877","2.5511772632598877"
"17297","2.809445381164551","2.809445381164551","2.809445381164551"
"17299","2.4091286659240723","2.4091286659240723","2.4091286659240723"
"17301","1.4592039585113525","1.4592039585113525","1.4592039585113525"
"17303","1.5923281908035278","1.5923281908035278","1.5923281908035278"
"17305","3.1020243167877197","3.1020243167877197","3.1020243167877197"
"17307","2.996997117996216","2.996997117996216","2.996997117996216"
"17309","2.3804802894592285","2.3804802894592285","2.3804802894592285"
"17311","0.5288514494895935","0.5288514494895935","0.5288514494895935"
"17313","2.28499436378479","2.28499436378479","2.28499436378479"
"17315","2.823242664337158","2.823242664337158","2.823242664337158"
"17317","2.323129177093506","2.323129177093506","2.323129177093506"
"17319","0.9587041735649109","0.9587041735649109","0.9587041735649109"
"17321","2.3355050086975098","2.3355050086975098","2.3355050086975098"
"17323","1.1724578142166138","1.1724578142166138","1.1724578142166138"
"17325","1.7267318964004517","1.7267318964004517","1.7267318964004517"
"17327","1.843408465385437","1.843408465385437","1.843408465385437"
"17329","1.6014660596847534","1.6014660596847534","1.6014660596847534"
"17331","1.4163025617599487","1.4163025617599487","1.4163025617599487"
"17333","1.024629831314087","1.024629831314087","1.024629831314087"
"17335","2.597111940383911","2.597111940383911","2.597111940383911"
"17337","1.084294319152832","1.084294319152832","1.084294319152832"
"17339","2.1938388347625732","2.1938388347625732","2.1938388347625732"
"17341","0.5300484299659729","0.5300484299659729","0.5300484299659729"
"17343","0.5265610218048096","0.5265610218048096","0.5265610218048096"
"17345","0.9158108830451965","0.9158108830451965","0.9158108830451965"
"17347","2.3992793560028076","2.3992793560028076","2.3992793560028076"
"17349","2.2795286178588867","2.2795286178588867","2.2795286178588867"
"17351","2.5827178955078125","2.5827178955078125","2.5827178955078125"
"17353","0.5200498700141907","0.5200498700141907","0.5200498700141907"
"17355","2.4470503330230713","2.4470503330230713","2.4470503330230713"
"17357","2.02065372467041","2.02065372467041","2.02065372467041"
"17359","0.5834941864013672","0.5834941864013672","0.5834941864013672"
"17361","1.4819122552871704","1.4819122552871704","1.4819122552871704"
"17363","3.06666898727417","3.06666898727417","3.06666898727417"
"17365","2.610354423522949","2.610354423522949","2.610354423522949"
"17367","2.7485697269439697","2.7485697269439697","2.7485697269439697"
"17369","1.8602863550186157","1.8602863550186157","1.8602863550186157"
"17371","1.6558244228363037","1.6558244228363037","1.6558244228363037"
"17373","2.241626739501953","2.241626739501953","2.241626739501953"
"17375","2.711949110031128","2.711949110031128","2.711949110031128"
"17377","0.7947512269020081","0.7947512269020081","0.7947512269020081"
"17379","0.4791475534439087","0.4791475534439087","0.4791475534439087"
"17381","0.8204030394554138","0.8204030394554138","0.8204030394554138"
"17383","2.111537456512451","2.111537456512451","2.111537456512451"
"17385","1.9600775241851807","1.9600775241851807","1.9600775241851807"
"17387","2.84617280960083","2.84617280960083","2.84617280960083"
"17389","1.1262972354888916","1.1262972354888916","1.1262972354888916"
"17391","0.579541802406311","0.579541802406311","0.579541802406311"
"17393","1.0669214725494385","1.0669214725494385","1.0669214725494385"
"17395","0.8652344346046448","0.8652344346046448","0.8652344346046448"
"17397","2.249363899230957","2.249363899230957","2.249363899230957"
"17399","1.816924810409546","1.816924810409546","1.816924810409546"
"17401","1.854306936264038","1.854306936264038","1.854306936264038"
"17403","2.435818672180176","2.435818672180176","2.435818672180176"
"17405","1.5809452533721924","1.5809452533721924","1.5809452533721924"
"17407","2.0782346725463867","2.0782346725463867","2.0782346725463867"
"17409","1.09001624584198","1.09001624584198","1.09001624584198"
"17411","0.3616489768028259","0.3616489768028259","0.3616489768028259"
"17413","1.701453685760498","1.701453685760498","1.701453685760498"
"17415","2.9162635803222656","2.9162635803222656","2.9162635803222656"
"17417","2.266075611114502","2.266075611114502","2.266075611114502"
"17419","2.7924766540527344","2.7924766540527344","2.7924766540527344"
"17421","0.5247652530670166","0.5247652530670166","0.5247652530670166"
"17423","2.813683032989502","2.813683032989502","2.813683032989502"
"17425","1.4036483764648438","1.4036483764648438","1.4036483764648438"
"17427","2.394277572631836","2.394277572631836","2.394277572631836"
"17429","2.340484857559204","2.340484857559204","2.340484857559204"
"17431","1.7582510709762573","1.7582510709762573","1.7582510709762573"
"17433","1.7465556859970093","1.7465556859970093","1.7465556859970093"
"17435","3.0012097358703613","3.0012097358703613","3.0012097358703613"
"17437","0.8754435181617737","0.8754435181617737","0.8754435181617737"
"17439","3.0445733070373535","3.0445733070373535","3.0445733070373535"
"17441","2.6131794452667236","2.6131794452667236","2.6131794452667236"
"17443","2.887125253677368","2.887125253677368","2.887125253677368"
"17445","1.0391173362731934","1.0391173362731934","1.0391173362731934"
"17447","0.7388471961021423","0.7388471961021423","0.7388471961021423"
"17449","1.396689534187317","1.396689534187317","1.396689534187317"
"17451","0.5314228534698486","0.5314228534698486","0.5314228534698486"
"17453","0.8590273261070251","0.8590273261070251","0.8590273261070251"
"17455","2.8905651569366455","2.8905651569366455","2.8905651569366455"
"17457","2.9291958808898926","2.9291958808898926","2.9291958808898926"
"17459","1.4177852869033813","1.4177852869033813","1.4177852869033813"
"17461","1.1648255586624146","1.1648255586624146","1.1648255586624146"
"17463","1.5049748420715332","1.5049748420715332","1.5049748420715332"
"17465","3.0670745372772217","3.0670745372772217","3.0670745372772217"
"17467","0.9250584840774536","0.9250584840774536","0.9250584840774536"
"17469","1.4040135145187378","1.4040135145187378","1.4040135145187378"
"17471","2.769587516784668","2.769587516784668","2.769587516784668"
"17473","1.9613486528396606","1.9613486528396606","1.9613486528396606"
"17475","1.7717076539993286","1.7717076539993286","1.7717076539993286"
"17477","2.0130786895751953","2.0130786895751953","2.0130786895751953"
"17479","2.5486743450164795","2.5486743450164795","2.5486743450164795"
"17481","0.9305411577224731","0.9305411577224731","0.9305411577224731"
"17483","2.2146363258361816","2.2146363258361816","2.2146363258361816"
"17485","1.3033502101898193","1.3033502101898193","1.3033502101898193"
"17487","2.201446533203125","2.201446533203125","2.201446533203125"
"17489","1.10116708278656","1.10116708278656","1.10116708278656"
"17491","2.4203529357910156","2.4203529357910156","2.4203529357910156"
"17493","0.6767979860305786","0.6767979860305786","0.6767979860305786"
"17495","1.167317509651184","1.167317509651184","1.167317509651184"
"17497","3.021108388900757","3.021108388900757","3.021108388900757"
"17499","1.6837656497955322","1.6837656497955322","1.6837656497955322"
"17501","2.9586071968078613","2.9586071968078613","2.9586071968078613"
"17503","1.6586084365844727","1.6586084365844727","1.6586084365844727"
"17505","0.8044018745422363","0.8044018745422363","0.8044018745422363"
"17507","0.8677859306335449","0.8677859306335449","0.8677859306335449"
"17509","3.0950005054473877","3.0950005054473877","3.0950005054473877"
"17511","2.1719706058502197","2.1719706058502197","2.1719706058502197"
"17513","1.5304168462753296","1.5304168462753296","1.5304168462753296"
"17515","3.114069938659668","3.114069938659668","3.114069938659668"
"17517","0.7525162100791931","0.7525162100791931","0.7525162100791931"
"17519","1.3032346963882446","1.3032346963882446","1.3032346963882446"
"17521","0.30370086431503296","0.30370086431503296","0.30370086431503296"
"17523","1.1544208526611328","1.1544208526611328","1.1544208526611328"
"17525","2.498610258102417","2.498610258102417","2.498610258102417"
"17527","2.8447558879852295","2.8447558879852295","2.8447558879852295"
"17529","3.04813289642334","3.04813289642334","3.04813289642334"
"17531","1.908602237701416","1.908602237701416","1.908602237701416"
"17533","2.6142516136169434","2.6142516136169434","2.6142516136169434"
"17535","2.1126086711883545","2.1126086711883545","2.1126086711883545"
"17537","1.687528371810913","1.687528371810913","1.687528371810913"
"17539","1.3540500402450562","1.3540500402450562","1.3540500402450562"
"17541","0.7924631834030151","0.7924631834030151","0.7924631834030151"
"17543","1.2561092376708984","1.2561092376708984","1.2561092376708984"
"17545","2.694032907485962","2.694032907485962","2.694032907485962"
"17547","0.42488545179367065","0.42488545179367065","0.42488545179367065"
"17549","1.3360766172409058","1.3360766172409058","1.3360766172409058"
"17551","0.8418383002281189","0.8418383002281189","0.8418383002281189"
"17553","1.6936357021331787","1.6936357021331787","1.6936357021331787"
"17555","2.1811513900756836","2.1811513900756836","2.1811513900756836"
"17557","1.0606567859649658","1.0606567859649658","1.0606567859649658"
"17559","0.8506583571434021","0.8506583571434021","0.8506583571434021"
"17561","1.5428566932678223","1.5428566932678223","1.5428566932678223"
"17563","2.929022789001465","2.929022789001465","2.929022789001465"
"17565","2.6306843757629395","2.6306843757629395","2.6306843757629395"
"17567","0.5842424035072327","0.5842424035072327","0.5842424035072327"
"17569","1.9249987602233887","1.9249987602233887","1.9249987602233887"
"17571","1.2806785106658936","1.2806785106658936","1.2806785106658936"
"17573","2.3634419441223145","2.3634419441223145","2.3634419441223145"
"17575","1.2278480529785156","1.2278480529785156","1.2278480529785156"
"17577","2.8012290000915527","2.8012290000915527","2.8012290000915527"
"17579","2.33779239654541","2.33779239654541","2.33779239654541"
"17581","1.1426899433135986","1.1426899433135986","1.1426899433135986"
"17583","1.1469076871871948","1.1469076871871948","1.1469076871871948"
"17585","2.7319250106811523","2.7319250106811523","2.7319250106811523"
"17587","2.6127419471740723","2.6127419471740723","2.6127419471740723"
"17589","0.8555644750595093","0.8555644750595093","0.8555644750595093"
"17591","1.2463080883026123","1.2463080883026123","1.2463080883026123"
"17593","1.9841229915618896","1.9841229915618896","1.9841229915618896"
"17595","2.9857029914855957","2.9857029914855957","2.9857029914855957"
"17597","1.6047413349151611","1.6047413349151611","1.6047413349151611"
"17599","0.7050695419311523","0.7050695419311523","0.7050695419311523"
"17601","1.0510395765304565","1.0510395765304565","1.0510395765304565"
"17603","1.8509234189987183","1.8509234189987183","1.8509234189987183"
"17605","2.0655832290649414","2.0655832290649414","2.0655832290649414"
"17607","1.8219356536865234","1.8219356536865234","1.8219356536865234"
"17609","2.3676583766937256","2.3676583766937256","2.3676583766937256"
"17611","1.4773354530334473","1.4773354530334473","1.4773354530334473"
"17613","1.0091232061386108","1.0091232061386108","1.0091232061386108"
"17615","2.1649932861328125","2.1649932861328125","2.1649932861328125"
"17617","1.299455165863037","1.299455165863037","1.299455165863037"
"17619","2.589564085006714","2.589564085006714","2.589564085006714"
"17621","1.8326810598373413","1.8326810598373413","1.8326810598373413"
"17623","1.4739274978637695","1.4739274978637695","1.4739274978637695"
"17625","1.34640371799469","1.34640371799469","1.34640371799469"
"17627","1.7313189506530762","1.7313189506530762","1.7313189506530762"
"17629","0.7942964434623718","0.7942964434623718","0.7942964434623718"
"17631","1.0085792541503906","1.0085792541503906","1.0085792541503906"
"17633","2.912956714630127","2.912956714630127","2.912956714630127"
"17635","3.095881700515747","3.095881700515747","3.095881700515747"
"17637","1.6633296012878418","1.6633296012878418","1.6633296012878418"
"17639","1.5668034553527832","1.5668034553527832","1.5668034553527832"
"17641","2.226567268371582","2.226567268371582","2.226567268371582"
"17643","2.4767584800720215","2.4767584800720215","2.4767584800720215"
"17645","2.8700013160705566","2.8700013160705566","2.8700013160705566"
"17647","2.318653106689453","2.318653106689453","2.318653106689453"
"17649","1.7314372062683105","1.7314372062683105","1.7314372062683105"
"17651","1.2868494987487793","1.2868494987487793","1.2868494987487793"
"17653","1.0227060317993164","1.0227060317993164","1.0227060317993164"
"17655","1.720942497253418","1.720942497253418","1.720942497253418"
"17657","1.6719095706939697","1.6719095706939697","1.6719095706939697"
"17659","1.6267411708831787","1.6267411708831787","1.6267411708831787"
"17661","1.2952407598495483","1.2952407598495483","1.2952407598495483"
"17663","2.9698472023010254","2.9698472023010254","2.9698472023010254"
"17665","1.3800238370895386","1.3800238370895386","1.3800238370895386"
"19321","2.8045687675476074","2.8045687675476074","2.8045687675476074"
"19323","1.913877010345459","1.913877010345459","1.913877010345459"
