"Step","genial-sweep-15 - Train_Mean_Angular","genial-sweep-15 - Train_Mean_Angular__MIN","genial-sweep-15 - Train_Mean_Angular__MAX","hopeful-sweep-14 - Train_Mean_Angular","hopeful-sweep-14 - Train_Mean_Angular__MIN","hopeful-sweep-14 - Train_Mean_Angular__MAX","deep-sweep-13 - Train_Mean_Angular","deep-sweep-13 - Train_Mean_Angular__MIN","deep-sweep-13 - Train_Mean_Angular__MAX","gallant-sweep-12 - Train_Mean_Angular","gallant-sweep-12 - Train_Mean_Angular__MIN","gallant-sweep-12 - Train_Mean_Angular__MAX","visionary-sweep-11 - Train_Mean_Angular","visionary-sweep-11 - Train_Mean_Angular__MIN","visionary-sweep-11 - Train_Mean_Angular__MAX","resilient-sweep-10 - Train_Mean_Angular","resilient-sweep-10 - Train_Mean_Angular__MIN","resilient-sweep-10 - Train_Mean_Angular__MAX","fragrant-sweep-9 - Train_Mean_Angular","fragrant-sweep-9 - Train_Mean_Angular__MIN","fragrant-sweep-9 - Train_Mean_Angular__MAX","young-sweep-8 - Train_Mean_Angular","young-sweep-8 - Train_Mean_Angular__MIN","young-sweep-8 - Train_Mean_Angular__MAX","fine-sweep-6 - Train_Mean_Angular","fine-sweep-6 - Train_Mean_Angular__MIN","fine-sweep-6 - Train_Mean_Angular__MAX","vivid-sweep-5 - Train_Mean_Angular","vivid-sweep-5 - Train_Mean_Angular__MIN","vivid-sweep-5 - Train_Mean_Angular__MAX"
"1461","1.7294632196426392","1.7294632196426392","1.7294632196426392","","","","","","","","","","","","","","","","2.5549521446228027","2.5549521446228027","2.5549521446228027","","","","2.3740384578704834","2.3740384578704834","2.3740384578704834","2.0561699867248535","2.0561699867248535","2.0561699867248535"
"1464","2.1323885917663574","2.1323885917663574","2.1323885917663574","","","","","","","","","","","","","","","","2.4712038040161133","2.4712038040161133","2.4712038040161133","","","","2.491703748703003","2.491703748703003","2.491703748703003","1.9830889701843262","1.9830889701843262","1.9830889701843262"
"1467","2.1385209560394287","2.1385209560394287","2.1385209560394287","","","","","","","","","","","","","","","","2.3346107006073","2.3346107006073","2.3346107006073","","","","2.063044786453247","2.063044786453247","2.063044786453247","2.0275344848632812","2.0275344848632812","2.0275344848632812"
"1470","2.2045745849609375","2.2045745849609375","2.2045745849609375","","","","","","","","","","","","","","","","2.2401843070983887","2.2401843070983887","2.2401843070983887","","","","1.8939467668533325","1.8939467668533325","1.8939467668533325","2.2179512977600098","2.2179512977600098","2.2179512977600098"
"1473","2.2054994106292725","2.2054994106292725","2.2054994106292725","","","","","","","","","","","","","","","","2.363034725189209","2.363034725189209","2.363034725189209","","","","2.017552137374878","2.017552137374878","2.017552137374878","2.5096983909606934","2.5096983909606934","2.5096983909606934"
"1476","2.168224811553955","2.168224811553955","2.168224811553955","","","","","","","","","","","","","","","","2.1275205612182617","2.1275205612182617","2.1275205612182617","","","","2.182003974914551","2.182003974914551","2.182003974914551","1.9178404808044434","1.9178404808044434","1.9178404808044434"
"1479","2.2284066677093506","2.2284066677093506","2.2284066677093506","","","","","","","","","","","","","","","","2.374589443206787","2.374589443206787","2.374589443206787","","","","2.469956874847412","2.469956874847412","2.469956874847412","2.1134226322174072","2.1134226322174072","2.1134226322174072"
"1482","2.2626523971557617","2.2626523971557617","2.2626523971557617","","","","","","","","","","","","","","","","2.5511622428894043","2.5511622428894043","2.5511622428894043","","","","2.4212160110473633","2.4212160110473633","2.4212160110473633","2.2169790267944336","2.2169790267944336","2.2169790267944336"
"1485","2.1296446323394775","2.1296446323394775","2.1296446323394775","","","","","","","","","","","","","","","","1.8296071290969849","1.8296071290969849","1.8296071290969849","","","","2.2804949283599854","2.2804949283599854","2.2804949283599854","2.0500404834747314","2.0500404834747314","2.0500404834747314"
"1488","2.6550087928771973","2.6550087928771973","2.6550087928771973","","","","","","","","","","","","","","","","2.08823299407959","2.08823299407959","2.08823299407959","","","","2.1918716430664062","2.1918716430664062","2.1918716430664062","2.245206356048584","2.245206356048584","2.245206356048584"
"1491","2.222478151321411","2.222478151321411","2.222478151321411","","","","","","","","","","","","","","","","2.277323007583618","2.277323007583618","2.277323007583618","","","","2.149188995361328","2.149188995361328","2.149188995361328","1.9523470401763916","1.9523470401763916","1.9523470401763916"
"1494","1.772287130355835","1.772287130355835","1.772287130355835","","","","","","","","","","","","","","","","2.221723794937134","2.221723794937134","2.221723794937134","","","","2.2711918354034424","2.2711918354034424","2.2711918354034424","1.9855759143829346","1.9855759143829346","1.9855759143829346"
"1497","2.099721908569336","2.099721908569336","2.099721908569336","","","","","","","","","","","","","","","","1.9899078607559204","1.9899078607559204","1.9899078607559204","","","","2.3575315475463867","2.3575315475463867","2.3575315475463867","2.3184895515441895","2.3184895515441895","2.3184895515441895"
"1500","2.2675771713256836","2.2675771713256836","2.2675771713256836","","","","","","","","","","","","","","","","2.36325740814209","2.36325740814209","2.36325740814209","","","","1.9849674701690674","1.9849674701690674","1.9849674701690674","2.0890541076660156","2.0890541076660156","2.0890541076660156"
"1503","2.686713457107544","2.686713457107544","2.686713457107544","","","","","","","","","","","","","","","","2.291074514389038","2.291074514389038","2.291074514389038","","","","2.24525785446167","2.24525785446167","2.24525785446167","1.739160180091858","1.739160180091858","1.739160180091858"
"1506","2.363110065460205","2.363110065460205","2.363110065460205","","","","","","","","","","","","","","","","2.413780689239502","2.413780689239502","2.413780689239502","","","","2.3562183380126953","2.3562183380126953","2.3562183380126953","1.5450408458709717","1.5450408458709717","1.5450408458709717"
"1509","1.597939372062683","1.597939372062683","1.597939372062683","","","","","","","","","","","","","","","","2.306487798690796","2.306487798690796","2.306487798690796","","","","2.524844169616699","2.524844169616699","2.524844169616699","1.7853024005889893","1.7853024005889893","1.7853024005889893"
"1512","2.3070881366729736","2.3070881366729736","2.3070881366729736","","","","","","","","","","","","","","","","1.9969788789749146","1.9969788789749146","1.9969788789749146","","","","1.778125286102295","1.778125286102295","1.778125286102295","2.233813524246216","2.233813524246216","2.233813524246216"
"1515","2.6282801628112793","2.6282801628112793","2.6282801628112793","","","","","","","","","","","","","","","","2.01792049407959","2.01792049407959","2.01792049407959","","","","2.3861711025238037","2.3861711025238037","2.3861711025238037","2.06569766998291","2.06569766998291","2.06569766998291"
"1518","2.321165084838867","2.321165084838867","2.321165084838867","","","","","","","","","","","","","","","","2.4154438972473145","2.4154438972473145","2.4154438972473145","","","","2.089355230331421","2.089355230331421","2.089355230331421","2.3191325664520264","2.3191325664520264","2.3191325664520264"
"1521","2.381984233856201","2.381984233856201","2.381984233856201","","","","","","","","","","","","","","","","2.5579607486724854","2.5579607486724854","2.5579607486724854","","","","1.8175098896026611","1.8175098896026611","1.8175098896026611","2.241156578063965","2.241156578063965","2.241156578063965"
"1524","2.4481425285339355","2.4481425285339355","2.4481425285339355","","","","","","","","","","","","","","","","2.4835290908813477","2.4835290908813477","2.4835290908813477","","","","2.269890785217285","2.269890785217285","2.269890785217285","2.2157461643218994","2.2157461643218994","2.2157461643218994"
"1527","2.4842169284820557","2.4842169284820557","2.4842169284820557","","","","","","","","","","","","","","","","2.0720415115356445","2.0720415115356445","2.0720415115356445","","","","2.0803661346435547","2.0803661346435547","2.0803661346435547","1.8058267831802368","1.8058267831802368","1.8058267831802368"
"1530","2.524287700653076","2.524287700653076","2.524287700653076","","","","","","","","","","","","","","","","2.1715610027313232","2.1715610027313232","2.1715610027313232","","","","2.6157736778259277","2.6157736778259277","2.6157736778259277","2.442919969558716","2.442919969558716","2.442919969558716"
"1533","2.202730894088745","2.202730894088745","2.202730894088745","","","","","","","","","","","","","","","","2.3618831634521484","2.3618831634521484","2.3618831634521484","","","","2.684609889984131","2.684609889984131","2.684609889984131","1.9608769416809082","1.9608769416809082","1.9608769416809082"
"1536","1.8875700235366821","1.8875700235366821","1.8875700235366821","","","","","","","","","","","","","","","","2.15445613861084","2.15445613861084","2.15445613861084","","","","1.8747196197509766","1.8747196197509766","1.8747196197509766","1.984276294708252","1.984276294708252","1.984276294708252"
"1539","2.2888643741607666","2.2888643741607666","2.2888643741607666","","","","","","","","","","","","","","","","2.294370412826538","2.294370412826538","2.294370412826538","","","","2.4020071029663086","2.4020071029663086","2.4020071029663086","1.8674718141555786","1.8674718141555786","1.8674718141555786"
"1542","2.448110580444336","2.448110580444336","2.448110580444336","","","","","","","","","","","","","","","","2.0681347846984863","2.0681347846984863","2.0681347846984863","","","","2.1721487045288086","2.1721487045288086","2.1721487045288086","2.1465234756469727","2.1465234756469727","2.1465234756469727"
"1545","2.1763076782226562","2.1763076782226562","2.1763076782226562","","","","","","","","","","","","","","","","2.4670705795288086","2.4670705795288086","2.4670705795288086","","","","2.088712692260742","2.088712692260742","2.088712692260742","1.8859862089157104","1.8859862089157104","1.8859862089157104"
"1548","2.2481613159179688","2.2481613159179688","2.2481613159179688","","","","","","","","","","","","","","","","2.4925918579101562","2.4925918579101562","2.4925918579101562","","","","2.4060049057006836","2.4060049057006836","2.4060049057006836","2.5376691818237305","2.5376691818237305","2.5376691818237305"
"1551","2.742567539215088","2.742567539215088","2.742567539215088","","","","","","","","","","","","","","","","1.9677389860153198","1.9677389860153198","1.9677389860153198","","","","2.0007336139678955","2.0007336139678955","2.0007336139678955","1.9634559154510498","1.9634559154510498","1.9634559154510498"
"1554","2.2539119720458984","2.2539119720458984","2.2539119720458984","","","","","","","","","","","","","","","","1.8878850936889648","1.8878850936889648","1.8878850936889648","","","","2.551975727081299","2.551975727081299","2.551975727081299","1.8127895593643188","1.8127895593643188","1.8127895593643188"
"1557","1.9797978401184082","1.9797978401184082","1.9797978401184082","","","","","","","","","","","","","","","","2.1140294075012207","2.1140294075012207","2.1140294075012207","","","","2.0188746452331543","2.0188746452331543","2.0188746452331543","1.7889926433563232","1.7889926433563232","1.7889926433563232"
"1560","2.531226873397827","2.531226873397827","2.531226873397827","","","","","","","","","","","","","","","","2.655416488647461","2.655416488647461","2.655416488647461","","","","2.158830165863037","2.158830165863037","2.158830165863037","2.4906044006347656","2.4906044006347656","2.4906044006347656"
"1563","1.8483277559280396","1.8483277559280396","1.8483277559280396","","","","","","","","","","","","","","","","2.0122928619384766","2.0122928619384766","2.0122928619384766","","","","1.8489129543304443","1.8489129543304443","1.8489129543304443","1.9796619415283203","1.9796619415283203","1.9796619415283203"
"1566","2.498664379119873","2.498664379119873","2.498664379119873","","","","","","","","","","","","","","","","1.9309253692626953","1.9309253692626953","1.9309253692626953","","","","2.2626285552978516","2.2626285552978516","2.2626285552978516","1.9128893613815308","1.9128893613815308","1.9128893613815308"
"1569","2.789126396179199","2.789126396179199","2.789126396179199","","","","","","","","","","","","","","","","2.33255672454834","2.33255672454834","2.33255672454834","","","","1.9509235620498657","1.9509235620498657","1.9509235620498657","2.33341908454895","2.33341908454895","2.33341908454895"
"1572","1.9584205150604248","1.9584205150604248","1.9584205150604248","","","","","","","","","","","","","","","","2.7168407440185547","2.7168407440185547","2.7168407440185547","","","","2.513223171234131","2.513223171234131","2.513223171234131","2.346569776535034","2.346569776535034","2.346569776535034"
"1575","1.8783499002456665","1.8783499002456665","1.8783499002456665","","","","","","","","","","","","","","","","2.3085479736328125","2.3085479736328125","2.3085479736328125","","","","2.1888632774353027","2.1888632774353027","2.1888632774353027","1.8591864109039307","1.8591864109039307","1.8591864109039307"
"1578","1.9283150434494019","1.9283150434494019","1.9283150434494019","","","","","","","","","","","","","","","","2.2134079933166504","2.2134079933166504","2.2134079933166504","","","","2.174497604370117","2.174497604370117","2.174497604370117","2.2703404426574707","2.2703404426574707","2.2703404426574707"
"1581","2.5249438285827637","2.5249438285827637","2.5249438285827637","","","","","","","","","","","","","","","","2.4411780834198","2.4411780834198","2.4411780834198","","","","2.533036708831787","2.533036708831787","2.533036708831787","2.0765199661254883","2.0765199661254883","2.0765199661254883"
"1584","2.163527488708496","2.163527488708496","2.163527488708496","","","","","","","","","","","","","","","","2.0273642539978027","2.0273642539978027","2.0273642539978027","","","","2.112633228302002","2.112633228302002","2.112633228302002","2.093876838684082","2.093876838684082","2.093876838684082"
"1587","2.2952089309692383","2.2952089309692383","2.2952089309692383","","","","","","","","","","","","","","","","2.4254555702209473","2.4254555702209473","2.4254555702209473","","","","2.307736873626709","2.307736873626709","2.307736873626709","2.0624184608459473","2.0624184608459473","2.0624184608459473"
"1590","2.092672824859619","2.092672824859619","2.092672824859619","","","","","","","","","","","","","","","","2.736557960510254","2.736557960510254","2.736557960510254","","","","2.351879119873047","2.351879119873047","2.351879119873047","2.8381223678588867","2.8381223678588867","2.8381223678588867"
"1593","2.3676743507385254","2.3676743507385254","2.3676743507385254","","","","","","","","","","","","","","","","2.4307096004486084","2.4307096004486084","2.4307096004486084","","","","2.4817094802856445","2.4817094802856445","2.4817094802856445","2.3295884132385254","2.3295884132385254","2.3295884132385254"
"1596","1.990971326828003","1.990971326828003","1.990971326828003","","","","","","","","","","","","","","","","2.201707601547241","2.201707601547241","2.201707601547241","","","","2.148405075073242","2.148405075073242","2.148405075073242","2.1514134407043457","2.1514134407043457","2.1514134407043457"
"1599","2.6389989852905273","2.6389989852905273","2.6389989852905273","","","","","","","","","","","","","","","","2.557633876800537","2.557633876800537","2.557633876800537","","","","1.9003154039382935","1.9003154039382935","1.9003154039382935","1.8903777599334717","1.8903777599334717","1.8903777599334717"
"1602","2.456727981567383","2.456727981567383","2.456727981567383","","","","","","","","","","","","","","","","1.9955483675003052","1.9955483675003052","1.9955483675003052","","","","2.037085771560669","2.037085771560669","2.037085771560669","2.1604037284851074","2.1604037284851074","2.1604037284851074"
"1605","1.6269856691360474","1.6269856691360474","1.6269856691360474","","","","","","","","","","","","","","","","2.0660150051116943","2.0660150051116943","2.0660150051116943","","","","2.0095057487487793","2.0095057487487793","2.0095057487487793","1.5145395994186401","1.5145395994186401","1.5145395994186401"
"1608","2.49191951751709","2.49191951751709","2.49191951751709","","","","","","","","","","","","","","","","2.3963966369628906","2.3963966369628906","2.3963966369628906","","","","2.1796255111694336","2.1796255111694336","2.1796255111694336","2.2130320072174072","2.2130320072174072","2.2130320072174072"
"1611","1.6209948062896729","1.6209948062896729","1.6209948062896729","","","","","","","","","","","","","","","","2.3105010986328125","2.3105010986328125","2.3105010986328125","","","","2.034210205078125","2.034210205078125","2.034210205078125","2.1603617668151855","2.1603617668151855","2.1603617668151855"
"1614","2.008155345916748","2.008155345916748","2.008155345916748","","","","","","","","","","","","","","","","2.1243252754211426","2.1243252754211426","2.1243252754211426","","","","2.2464287281036377","2.2464287281036377","2.2464287281036377","1.8024704456329346","1.8024704456329346","1.8024704456329346"
"1617","2.108962297439575","2.108962297439575","2.108962297439575","","","","","","","","","","","","","","","","2.562102794647217","2.562102794647217","2.562102794647217","","","","1.9027493000030518","1.9027493000030518","1.9027493000030518","2.2812256813049316","2.2812256813049316","2.2812256813049316"
"1620","1.8480753898620605","1.8480753898620605","1.8480753898620605","","","","","","","","","","","","","","","","2.3618879318237305","2.3618879318237305","2.3618879318237305","","","","1.9088468551635742","1.9088468551635742","1.9088468551635742","1.7947801351547241","1.7947801351547241","1.7947801351547241"
"1623","2.1057114601135254","2.1057114601135254","2.1057114601135254","","","","","","","","","","","","","","","","1.7438652515411377","1.7438652515411377","1.7438652515411377","","","","2.0949902534484863","2.0949902534484863","2.0949902534484863","2.4870429039001465","2.4870429039001465","2.4870429039001465"
"1626","2.1638996601104736","2.1638996601104736","2.1638996601104736","","","","","","","","","","","","","","","","2.601369619369507","2.601369619369507","2.601369619369507","","","","2.4972643852233887","2.4972643852233887","2.4972643852233887","2.408745765686035","2.408745765686035","2.408745765686035"
"1629","2.1637959480285645","2.1637959480285645","2.1637959480285645","","","","","","","","","","","","","","","","1.9491727352142334","1.9491727352142334","1.9491727352142334","","","","1.912215232849121","1.912215232849121","1.912215232849121","2.173961877822876","2.173961877822876","2.173961877822876"
"1632","1.8425836563110352","1.8425836563110352","1.8425836563110352","","","","","","","","","","","","","","","","2.1311593055725098","2.1311593055725098","2.1311593055725098","","","","2.468297004699707","2.468297004699707","2.468297004699707","1.9366024732589722","1.9366024732589722","1.9366024732589722"
"1635","2.105602502822876","2.105602502822876","2.105602502822876","","","","","","","","","","","","","","","","1.8534616231918335","1.8534616231918335","1.8534616231918335","","","","2.367952823638916","2.367952823638916","2.367952823638916","2.494995594024658","2.494995594024658","2.494995594024658"
"1638","2.4282279014587402","2.4282279014587402","2.4282279014587402","","","","","","","","","","","","","","","","2.385164737701416","2.385164737701416","2.385164737701416","","","","2.014814853668213","2.014814853668213","2.014814853668213","2.0297019481658936","2.0297019481658936","2.0297019481658936"
"1641","2.2793822288513184","2.2793822288513184","2.2793822288513184","","","","","","","","","","","","","","","","2.574462890625","2.574462890625","2.574462890625","","","","2.4792566299438477","2.4792566299438477","2.4792566299438477","2.2722952365875244","2.2722952365875244","2.2722952365875244"
"1644","2.4562580585479736","2.4562580585479736","2.4562580585479736","","","","","","","","","","","","","","","","2.1777191162109375","2.1777191162109375","2.1777191162109375","","","","1.8364218473434448","1.8364218473434448","1.8364218473434448","2.1408228874206543","2.1408228874206543","2.1408228874206543"
"1647","2.1102957725524902","2.1102957725524902","2.1102957725524902","","","","","","","","","","","","","","","","2.2317709922790527","2.2317709922790527","2.2317709922790527","","","","2.2734436988830566","2.2734436988830566","2.2734436988830566","2.2083165645599365","2.2083165645599365","2.2083165645599365"
"1650","2.408595085144043","2.408595085144043","2.408595085144043","","","","","","","","","","","","","","","","2.147367238998413","2.147367238998413","2.147367238998413","","","","2.2101337909698486","2.2101337909698486","2.2101337909698486","2.2403364181518555","2.2403364181518555","2.2403364181518555"
"1653","2.2183525562286377","2.2183525562286377","2.2183525562286377","","","","","","","","","","","","","","","","1.777894139289856","1.777894139289856","1.777894139289856","","","","2.02213454246521","2.02213454246521","2.02213454246521","2.2096986770629883","2.2096986770629883","2.2096986770629883"
"1656","2.220799207687378","2.220799207687378","2.220799207687378","","","","","","","","","","","","","","","","2.580806016921997","2.580806016921997","2.580806016921997","","","","2.6115903854370117","2.6115903854370117","2.6115903854370117","1.870579481124878","1.870579481124878","1.870579481124878"
"1659","2.2316060066223145","2.2316060066223145","2.2316060066223145","","","","","","","","","","","","","","","","1.6098777055740356","1.6098777055740356","1.6098777055740356","","","","2.2362301349639893","2.2362301349639893","2.2362301349639893","1.8150014877319336","1.8150014877319336","1.8150014877319336"
"1662","1.9087271690368652","1.9087271690368652","1.9087271690368652","","","","","","","","","","","","","","","","2.634397506713867","2.634397506713867","2.634397506713867","","","","2.415062665939331","2.415062665939331","2.415062665939331","2.0710296630859375","2.0710296630859375","2.0710296630859375"
"1665","2.6373140811920166","2.6373140811920166","2.6373140811920166","","","","","","","","","","","","","","","","2.0777316093444824","2.0777316093444824","2.0777316093444824","","","","2.361617088317871","2.361617088317871","2.361617088317871","2.532905101776123","2.532905101776123","2.532905101776123"
"1668","2.364910125732422","2.364910125732422","2.364910125732422","","","","","","","","","","","","","","","","2.089526653289795","2.089526653289795","2.089526653289795","","","","2.614720344543457","2.614720344543457","2.614720344543457","2.7081737518310547","2.7081737518310547","2.7081737518310547"
"1671","1.7267591953277588","1.7267591953277588","1.7267591953277588","","","","","","","","","","","","","","","","2.027897357940674","2.027897357940674","2.027897357940674","","","","2.2511136531829834","2.2511136531829834","2.2511136531829834","1.9325037002563477","1.9325037002563477","1.9325037002563477"
"1674","1.8446297645568848","1.8446297645568848","1.8446297645568848","","","","","","","","","","","","","","","","2.39481782913208","2.39481782913208","2.39481782913208","","","","1.9606064558029175","1.9606064558029175","1.9606064558029175","1.7721481323242188","1.7721481323242188","1.7721481323242188"
"1677","2.1021876335144043","2.1021876335144043","2.1021876335144043","","","","","","","","","","","","","","","","2.0122647285461426","2.0122647285461426","2.0122647285461426","","","","2.3465633392333984","2.3465633392333984","2.3465633392333984","1.8977376222610474","1.8977376222610474","1.8977376222610474"
"1680","2.475592851638794","2.475592851638794","2.475592851638794","","","","","","","","","","","","","","","","2.564115047454834","2.564115047454834","2.564115047454834","","","","2.1320102214813232","2.1320102214813232","2.1320102214813232","2.201507568359375","2.201507568359375","2.201507568359375"
"1683","2.6237246990203857","2.6237246990203857","2.6237246990203857","","","","","","","","","","","","","","","","2.154956579208374","2.154956579208374","2.154956579208374","","","","2.2679905891418457","2.2679905891418457","2.2679905891418457","1.7797181606292725","1.7797181606292725","1.7797181606292725"
"1686","1.9815119504928589","1.9815119504928589","1.9815119504928589","","","","","","","","","","","","","","","","1.7053239345550537","1.7053239345550537","1.7053239345550537","","","","2.2115769386291504","2.2115769386291504","2.2115769386291504","1.8031054735183716","1.8031054735183716","1.8031054735183716"
"1689","2.378368854522705","2.378368854522705","2.378368854522705","","","","","","","","","","","","","","","","2.2540717124938965","2.2540717124938965","2.2540717124938965","","","","2.17345929145813","2.17345929145813","2.17345929145813","2.43349552154541","2.43349552154541","2.43349552154541"
"1692","1.5214899778366089","1.5214899778366089","1.5214899778366089","","","","","","","","","","","","","","","","2.082084894180298","2.082084894180298","2.082084894180298","","","","1.9537642002105713","1.9537642002105713","1.9537642002105713","1.6438617706298828","1.6438617706298828","1.6438617706298828"
"1695","2.088575839996338","2.088575839996338","2.088575839996338","","","","","","","","","","","","","","","","1.9409477710723877","1.9409477710723877","1.9409477710723877","","","","1.6889586448669434","1.6889586448669434","1.6889586448669434","2.501370906829834","2.501370906829834","2.501370906829834"
"1698","2.043745756149292","2.043745756149292","2.043745756149292","","","","","","","","","","","","","","","","1.9816973209381104","1.9816973209381104","1.9816973209381104","","","","2.1163179874420166","2.1163179874420166","2.1163179874420166","2.2572476863861084","2.2572476863861084","2.2572476863861084"
"1701","2.596510171890259","2.596510171890259","2.596510171890259","","","","","","","","","","","","","","","","2.221311092376709","2.221311092376709","2.221311092376709","","","","2.3339500427246094","2.3339500427246094","2.3339500427246094","2.571194648742676","2.571194648742676","2.571194648742676"
"1704","2.1279664039611816","2.1279664039611816","2.1279664039611816","","","","","","","","","","","","","","","","2.14164400100708","2.14164400100708","2.14164400100708","","","","1.6290779113769531","1.6290779113769531","1.6290779113769531","2.0138187408447266","2.0138187408447266","2.0138187408447266"
"1707","2.0437734127044678","2.0437734127044678","2.0437734127044678","","","","","","","","","","","","","","","","2.102841854095459","2.102841854095459","2.102841854095459","","","","2.5065460205078125","2.5065460205078125","2.5065460205078125","2.228377103805542","2.228377103805542","2.228377103805542"
"1710","2.4866750240325928","2.4866750240325928","2.4866750240325928","","","","","","","","","","","","","","","","2.1139793395996094","2.1139793395996094","2.1139793395996094","","","","2.1894278526306152","2.1894278526306152","2.1894278526306152","2.2859621047973633","2.2859621047973633","2.2859621047973633"
"1713","2.4629812240600586","2.4629812240600586","2.4629812240600586","","","","","","","","","","","","","","","","2.2576727867126465","2.2576727867126465","2.2576727867126465","","","","2.206061840057373","2.206061840057373","2.206061840057373","2.0197229385375977","2.0197229385375977","2.0197229385375977"
"1716","2.446798324584961","2.446798324584961","2.446798324584961","","","","","","","","","","","","","","","","2.457610607147217","2.457610607147217","2.457610607147217","","","","2.163820743560791","2.163820743560791","2.163820743560791","2.3442513942718506","2.3442513942718506","2.3442513942718506"
"1719","1.921828031539917","1.921828031539917","1.921828031539917","","","","","","","","","","","","","","","","1.832593321800232","1.832593321800232","1.832593321800232","","","","2.1510629653930664","2.1510629653930664","2.1510629653930664","2.1411004066467285","2.1411004066467285","2.1411004066467285"
"1722","2.4417858123779297","2.4417858123779297","2.4417858123779297","","","","","","","","","","","","","","","","1.9015321731567383","1.9015321731567383","1.9015321731567383","","","","2.2034494876861572","2.2034494876861572","2.2034494876861572","2.0743699073791504","2.0743699073791504","2.0743699073791504"
"1725","2.106602668762207","2.106602668762207","2.106602668762207","","","","","","","","","","","","","","","","2.320258140563965","2.320258140563965","2.320258140563965","","","","2.4424307346343994","2.4424307346343994","2.4424307346343994","2.4323575496673584","2.4323575496673584","2.4323575496673584"
"1728","1.9497369527816772","1.9497369527816772","1.9497369527816772","","","","","","","","","","","","","","","","2.35628604888916","2.35628604888916","2.35628604888916","","","","1.9724373817443848","1.9724373817443848","1.9724373817443848","1.9630966186523438","1.9630966186523438","1.9630966186523438"
"1731","2.2738969326019287","2.2738969326019287","2.2738969326019287","","","","","","","","","","","","","","","","2.4420523643493652","2.4420523643493652","2.4420523643493652","","","","2.26536226272583","2.26536226272583","2.26536226272583","2.4058213233947754","2.4058213233947754","2.4058213233947754"
"1734","1.7008659839630127","1.7008659839630127","1.7008659839630127","","","","","","","","","","","","","","","","2.2230441570281982","2.2230441570281982","2.2230441570281982","","","","1.8445916175842285","1.8445916175842285","1.8445916175842285","2.372328758239746","2.372328758239746","2.372328758239746"
"1737","2.924724578857422","2.924724578857422","2.924724578857422","","","","","","","","","","","","","","","","2.395658016204834","2.395658016204834","2.395658016204834","","","","1.9406788349151611","1.9406788349151611","1.9406788349151611","2.29024338722229","2.29024338722229","2.29024338722229"
"1740","2.3106327056884766","2.3106327056884766","2.3106327056884766","","","","","","","","","","","","","","","","2.0217630863189697","2.0217630863189697","2.0217630863189697","","","","2.4630286693573","2.4630286693573","2.4630286693573","2.338744640350342","2.338744640350342","2.338744640350342"
"1743","2.0454635620117188","2.0454635620117188","2.0454635620117188","","","","","","","","","","","","","","","","2.3363656997680664","2.3363656997680664","2.3363656997680664","","","","2.167024850845337","2.167024850845337","2.167024850845337","1.9114083051681519","1.9114083051681519","1.9114083051681519"
"1746","1.858355164527893","1.858355164527893","1.858355164527893","","","","","","","","","","","","","","","","2.3728411197662354","2.3728411197662354","2.3728411197662354","","","","2.3143563270568848","2.3143563270568848","2.3143563270568848","2.107257843017578","2.107257843017578","2.107257843017578"
"1749","2.1078226566314697","2.1078226566314697","2.1078226566314697","","","","","","","","","","","","","","","","2.4081315994262695","2.4081315994262695","2.4081315994262695","","","","2.0013718605041504","2.0013718605041504","2.0013718605041504","2.2136898040771484","2.2136898040771484","2.2136898040771484"
"1752","2.5053317546844482","2.5053317546844482","2.5053317546844482","","","","","","","","","","","","","","","","2.5208945274353027","2.5208945274353027","2.5208945274353027","","","","2.2722535133361816","2.2722535133361816","2.2722535133361816","1.8489243984222412","1.8489243984222412","1.8489243984222412"
"1755","2.365711212158203","2.365711212158203","2.365711212158203","","","","","","","","","","","","","","","","2.101771354675293","2.101771354675293","2.101771354675293","","","","2.5176753997802734","2.5176753997802734","2.5176753997802734","2.2184722423553467","2.2184722423553467","2.2184722423553467"
"1758","1.9876960515975952","1.9876960515975952","1.9876960515975952","","","","","","","","","","","","","","","","2.0977182388305664","2.0977182388305664","2.0977182388305664","","","","2.242051601409912","2.242051601409912","2.242051601409912","2.447208881378174","2.447208881378174","2.447208881378174"
"1761","2.390378475189209","2.390378475189209","2.390378475189209","","","","","","","","","","","","","","","","2.532466173171997","2.532466173171997","2.532466173171997","","","","2.3911094665527344","2.3911094665527344","2.3911094665527344","2.0753564834594727","2.0753564834594727","2.0753564834594727"
"1764","2.2017979621887207","2.2017979621887207","2.2017979621887207","","","","","","","","","","","","","","","","2.2447152137756348","2.2447152137756348","2.2447152137756348","","","","2.2128002643585205","2.2128002643585205","2.2128002643585205","2.3255844116210938","2.3255844116210938","2.3255844116210938"
"1767","2.05983829498291","2.05983829498291","2.05983829498291","","","","","","","","","","","","","","","","2.3411498069763184","2.3411498069763184","2.3411498069763184","","","","1.8769571781158447","1.8769571781158447","1.8769571781158447","2.136195182800293","2.136195182800293","2.136195182800293"
"1770","2.4169325828552246","2.4169325828552246","2.4169325828552246","","","","","","","","","","","","","","","","2.640427350997925","2.640427350997925","2.640427350997925","","","","1.6347423791885376","1.6347423791885376","1.6347423791885376","2.244266986846924","2.244266986846924","2.244266986846924"
