"Step","swept-tree-77 - Test_Mean_Distance","swept-tree-77 - Test_Mean_Distance__MIN","swept-tree-77 - Test_Mean_Distance__MAX"
"732","4.524172782897949","4.524172782897949","4.524172782897949"
"734","21.803466796875","21.803466796875","21.803466796875"
"736","1.0959153175354004","1.0959153175354004","1.0959153175354004"
"738","39.29066467285156","39.29066467285156","39.29066467285156"
"740","10.048973083496094","10.048973083496094","10.048973083496094"
"742","4.394322395324707","4.394322395324707","4.394322395324707"
"744","1.0032833814620972","1.0032833814620972","1.0032833814620972"
"746","16.727516174316406","16.727516174316406","16.727516174316406"
"748","7.095694541931152","7.095694541931152","7.095694541931152"
"750","37.49781036376953","37.49781036376953","37.49781036376953"
"752","9.08565616607666","9.08565616607666","9.08565616607666"
"754","5.008212566375732","5.008212566375732","5.008212566375732"
"756","0.382098525762558","0.382098525762558","0.382098525762558"
"758","23.593584060668945","23.593584060668945","23.593584060668945"
"760","31.325119018554688","31.325119018554688","31.325119018554688"
"762","22.055192947387695","22.055192947387695","22.055192947387695"
"764","0.5230538845062256","0.5230538845062256","0.5230538845062256"
"766","12.106242179870605","12.106242179870605","12.106242179870605"
"768","8.80212116241455","8.80212116241455","8.80212116241455"
"770","25.806167602539062","25.806167602539062","25.806167602539062"
"772","2.4629530906677246","2.4629530906677246","2.4629530906677246"
"774","1.0169358253479004","1.0169358253479004","1.0169358253479004"
"776","22.28255271911621","22.28255271911621","22.28255271911621"
"778","19.73735809326172","19.73735809326172","19.73735809326172"
"780","12.483214378356934","12.483214378356934","12.483214378356934"
"782","8.326781272888184","8.326781272888184","8.326781272888184"
"784","0.8455229997634888","0.8455229997634888","0.8455229997634888"
"786","6.661104679107666","6.661104679107666","6.661104679107666"
"788","10.777556419372559","10.777556419372559","10.777556419372559"
"790","2.4683799743652344","2.4683799743652344","2.4683799743652344"
"792","34.57640838623047","34.57640838623047","34.57640838623047"
"794","6.972719192504883","6.972719192504883","6.972719192504883"
"796","15.708327293395996","15.708327293395996","15.708327293395996"
"798","2.594632863998413","2.594632863998413","2.594632863998413"
"800","40.09013748168945","40.09013748168945","40.09013748168945"
"802","21.062971115112305","21.062971115112305","21.062971115112305"
"804","36.46516036987305","36.46516036987305","36.46516036987305"
"806","2.7272403240203857","2.7272403240203857","2.7272403240203857"
"808","34.609703063964844","34.609703063964844","34.609703063964844"
"810","8.707208633422852","8.707208633422852","8.707208633422852"
"812","7.218135833740234","7.218135833740234","7.218135833740234"
"814","4.8205695152282715","4.8205695152282715","4.8205695152282715"
"816","18.525310516357422","18.525310516357422","18.525310516357422"
"818","1.9727247953414917","1.9727247953414917","1.9727247953414917"
"820","0.8864288926124573","0.8864288926124573","0.8864288926124573"
"822","3.1344141960144043","3.1344141960144043","3.1344141960144043"
"824","19.365686416625977","19.365686416625977","19.365686416625977"
"826","8.21843433380127","8.21843433380127","8.21843433380127"
"828","35.92348098754883","35.92348098754883","35.92348098754883"
"830","8.922052383422852","8.922052383422852","8.922052383422852"
"832","12.877284049987793","12.877284049987793","12.877284049987793"
"834","6.273558616638184","6.273558616638184","6.273558616638184"
"836","1.0252621173858643","1.0252621173858643","1.0252621173858643"
"838","2.6728453636169434","2.6728453636169434","2.6728453636169434"
"840","0.06003288924694061","0.06003288924694061","0.06003288924694061"
"842","13.838040351867676","13.838040351867676","13.838040351867676"
"844","21.87563133239746","21.87563133239746","21.87563133239746"
"846","2.7025134563446045","2.7025134563446045","2.7025134563446045"
"848","23.08711051940918","23.08711051940918","23.08711051940918"
"850","3.5415003299713135","3.5415003299713135","3.5415003299713135"
"852","0.007923162542283535","0.007923162542283535","0.007923162542283535"
"854","18.704790115356445","18.704790115356445","18.704790115356445"
"856","14.312640190124512","14.312640190124512","14.312640190124512"
"858","5.189291954040527","5.189291954040527","5.189291954040527"
"860","0.3214537501335144","0.3214537501335144","0.3214537501335144"
"862","10.901636123657227","10.901636123657227","10.901636123657227"
"864","22.474958419799805","22.474958419799805","22.474958419799805"
"866","1.5460402965545654","1.5460402965545654","1.5460402965545654"
"868","27.196346282958984","27.196346282958984","27.196346282958984"
"870","0.08467122167348862","0.08467122167348862","0.08467122167348862"
"872","26.78969955444336","26.78969955444336","26.78969955444336"
"874","15.480302810668945","15.480302810668945","15.480302810668945"
"876","10.769255638122559","10.769255638122559","10.769255638122559"
"878","48.9653205871582","48.9653205871582","48.9653205871582"
"880","13.669293403625488","13.669293403625488","13.669293403625488"
"882","11.158174514770508","11.158174514770508","11.158174514770508"
"884","25.576656341552734","25.576656341552734","25.576656341552734"
"886","22.060882568359375","22.060882568359375","22.060882568359375"
"888","12.901018142700195","12.901018142700195","12.901018142700195"
"890","0.013247769325971603","0.013247769325971603","0.013247769325971603"
"892","11.873779296875","11.873779296875","11.873779296875"
"894","9.345856666564941","9.345856666564941","9.345856666564941"
"896","22.57953643798828","22.57953643798828","22.57953643798828"
"898","1.9240469932556152","1.9240469932556152","1.9240469932556152"
"900","35.612693786621094","35.612693786621094","35.612693786621094"
"902","0.4523109495639801","0.4523109495639801","0.4523109495639801"
"904","47.98129653930664","47.98129653930664","47.98129653930664"
"906","26.688308715820312","26.688308715820312","26.688308715820312"
"908","0.000011103144061053172","0.000011103144061053172","0.000011103144061053172"
"910","2.3539531230926514","2.3539531230926514","2.3539531230926514"
"912","5.453245162963867","5.453245162963867","5.453245162963867"
"914","18.201374053955078","18.201374053955078","18.201374053955078"
"916","9.516748428344727","9.516748428344727","9.516748428344727"
"918","8.926542282104492","8.926542282104492","8.926542282104492"
"920","25.92161750793457","25.92161750793457","25.92161750793457"
"922","32.68113327026367","32.68113327026367","32.68113327026367"
"924","6.241153240203857","6.241153240203857","6.241153240203857"
"926","23.423200607299805","23.423200607299805","23.423200607299805"
"928","6.20635986328125","6.20635986328125","6.20635986328125"
"930","1.5268381834030151","1.5268381834030151","1.5268381834030151"
"932","0.25573548674583435","0.25573548674583435","0.25573548674583435"
"934","32.84025955200195","32.84025955200195","32.84025955200195"
"936","8.061203002929688","8.061203002929688","8.061203002929688"
"938","37.820125579833984","37.820125579833984","37.820125579833984"
"940","11.292591094970703","11.292591094970703","11.292591094970703"
"942","0.09525364637374878","0.09525364637374878","0.09525364637374878"
"944","16.41187286376953","16.41187286376953","16.41187286376953"
"946","82.23247528076172","82.23247528076172","82.23247528076172"
"948","0.6586198210716248","0.6586198210716248","0.6586198210716248"
"950","0.3558923602104187","0.3558923602104187","0.3558923602104187"
"952","0.08580498397350311","0.08580498397350311","0.08580498397350311"
"954","46.53468322753906","46.53468322753906","46.53468322753906"
"956","21.779766082763672","21.779766082763672","21.779766082763672"
"958","38.321407318115234","38.321407318115234","38.321407318115234"
"960","0.2348889857530594","0.2348889857530594","0.2348889857530594"
"962","1.1013131141662598","1.1013131141662598","1.1013131141662598"
"964","4.092771053314209","4.092771053314209","4.092771053314209"
"966","1.7496274709701538","1.7496274709701538","1.7496274709701538"
"968","27.32622718811035","27.32622718811035","27.32622718811035"
"970","6.545025825500488","6.545025825500488","6.545025825500488"
"972","0.00008670731040183455","0.00008670731040183455","0.00008670731040183455"
"974","20.53736114501953","20.53736114501953","20.53736114501953"
"976","12.260629653930664","12.260629653930664","12.260629653930664"
"978","9.300668716430664","9.300668716430664","9.300668716430664"
"980","0.06267273426055908","0.06267273426055908","0.06267273426055908"
"982","22.41313362121582","22.41313362121582","22.41313362121582"
"984","28.99362564086914","28.99362564086914","28.99362564086914"
"986","1.5167206525802612","1.5167206525802612","1.5167206525802612"
"988","57.39677810668945","57.39677810668945","57.39677810668945"
"990","3.521113157272339","3.521113157272339","3.521113157272339"
"992","0.9072877764701843","0.9072877764701843","0.9072877764701843"
"994","32.52779769897461","32.52779769897461","32.52779769897461"
"996","6.67762565612793","6.67762565612793","6.67762565612793"
"998","4.739088535308838","4.739088535308838","4.739088535308838"
"1000","10.348923683166504","10.348923683166504","10.348923683166504"
"1002","8.030559539794922","8.030559539794922","8.030559539794922"
"1004","8.426998138427734","8.426998138427734","8.426998138427734"
"1006","0.06925757229328156","0.06925757229328156","0.06925757229328156"
"1008","10.94563102722168","10.94563102722168","10.94563102722168"
"1010","17.197065353393555","17.197065353393555","17.197065353393555"
"1012","16.294971466064453","16.294971466064453","16.294971466064453"
"1014","0.610813558101654","0.610813558101654","0.610813558101654"
"1016","25.408126831054688","25.408126831054688","25.408126831054688"
"1018","14.878040313720703","14.878040313720703","14.878040313720703"
"1020","1.8797516822814941","1.8797516822814941","1.8797516822814941"
"1022","27.11744499206543","27.11744499206543","27.11744499206543"
"1024","53.582645416259766","53.582645416259766","53.582645416259766"
"1026","17.0662841796875","17.0662841796875","17.0662841796875"
"1028","5.071705341339111","5.071705341339111","5.071705341339111"
"1030","4.713744163513184","4.713744163513184","4.713744163513184"
"1032","0.0133926160633564","0.0133926160633564","0.0133926160633564"
"1034","0.6485077142715454","0.6485077142715454","0.6485077142715454"
"1036","0.4336884617805481","0.4336884617805481","0.4336884617805481"
"1038","6.537055015563965","6.537055015563965","6.537055015563965"
"1040","1.5347768068313599","1.5347768068313599","1.5347768068313599"
"1042","11.974939346313477","11.974939346313477","11.974939346313477"
"1044","7.117711067199707","7.117711067199707","7.117711067199707"
"1046","5.082810878753662","5.082810878753662","5.082810878753662"
"1048","1.8348195552825928","1.8348195552825928","1.8348195552825928"
"1050","0.031140245497226715","0.031140245497226715","0.031140245497226715"
"1052","3.1788952350616455","3.1788952350616455","3.1788952350616455"
"1054","17.708356857299805","17.708356857299805","17.708356857299805"
"1056","15.982975959777832","15.982975959777832","15.982975959777832"
"1058","0.021423041820526123","0.021423041820526123","0.021423041820526123"
"1060","6.530473232269287","6.530473232269287","6.530473232269287"
"1062","2.2639145851135254","2.2639145851135254","2.2639145851135254"
"1064","16.540842056274414","16.540842056274414","16.540842056274414"
"1066","6.550540924072266","6.550540924072266","6.550540924072266"
"1068","21.246213912963867","21.246213912963867","21.246213912963867"
"1070","14.55178451538086","14.55178451538086","14.55178451538086"
"1072","6.830953598022461","6.830953598022461","6.830953598022461"
"1074","30.86423683166504","30.86423683166504","30.86423683166504"
"1076","24.285140991210938","24.285140991210938","24.285140991210938"
"1078","68.63404846191406","68.63404846191406","68.63404846191406"
"1080","18.95517349243164","18.95517349243164","18.95517349243164"
"1082","0.00023201644944492728","0.00023201644944492728","0.00023201644944492728"
"1084","1.573668360710144","1.573668360710144","1.573668360710144"
"1086","4.00722074508667","4.00722074508667","4.00722074508667"
"1088","7.852786064147949","7.852786064147949","7.852786064147949"
"1090","18.70137596130371","18.70137596130371","18.70137596130371"
"1092","17.79595184326172","17.79595184326172","17.79595184326172"
"1094","5.599802494049072","5.599802494049072","5.599802494049072"
"1096","14.588521957397461","14.588521957397461","14.588521957397461"
"1098","19.783430099487305","19.783430099487305","19.783430099487305"
"1100","0.010921407490968704","0.010921407490968704","0.010921407490968704"
"1102","53.9008903503418","53.9008903503418","53.9008903503418"
"1104","57.78887176513672","57.78887176513672","57.78887176513672"
"1106","15.936792373657227","15.936792373657227","15.936792373657227"
"1108","10.42897891998291","10.42897891998291","10.42897891998291"
"1110","10.937933921813965","10.937933921813965","10.937933921813965"
"1112","22.46331214904785","22.46331214904785","22.46331214904785"
"1114","0.821413516998291","0.821413516998291","0.821413516998291"
"1116","28.255760192871094","28.255760192871094","28.255760192871094"
"1118","23.25636100769043","23.25636100769043","23.25636100769043"
"1120","16.53153419494629","16.53153419494629","16.53153419494629"
"1122","0.41381901502609253","0.41381901502609253","0.41381901502609253"
"1124","22.18098258972168","22.18098258972168","22.18098258972168"
"1126","1.9336735010147095","1.9336735010147095","1.9336735010147095"
"1128","15.422587394714355","15.422587394714355","15.422587394714355"
"1130","2.167076349258423","2.167076349258423","2.167076349258423"
"1132","4.130239486694336","4.130239486694336","4.130239486694336"
"1134","0.2798362672328949","0.2798362672328949","0.2798362672328949"
"1136","81.940673828125","81.940673828125","81.940673828125"
"1138","8.624021530151367","8.624021530151367","8.624021530151367"
"1140","19.073808670043945","19.073808670043945","19.073808670043945"
"1142","2.8093552589416504","2.8093552589416504","2.8093552589416504"
"1144","19.034194946289062","19.034194946289062","19.034194946289062"
"1146","11.308235168457031","11.308235168457031","11.308235168457031"
"1148","12.681827545166016","12.681827545166016","12.681827545166016"
"1150","7.207552909851074","7.207552909851074","7.207552909851074"
"1152","48.03727722167969","48.03727722167969","48.03727722167969"
"1154","89.03278350830078","89.03278350830078","89.03278350830078"
"1156","31.882118225097656","31.882118225097656","31.882118225097656"
"1158","14.169318199157715","14.169318199157715","14.169318199157715"
"1160","1.1619833707809448","1.1619833707809448","1.1619833707809448"
"1162","25.3016357421875","25.3016357421875","25.3016357421875"
"1164","12.287586212158203","12.287586212158203","12.287586212158203"
"1166","73.92411804199219","73.92411804199219","73.92411804199219"
"1168","7.304348468780518","7.304348468780518","7.304348468780518"
"1170","15.129528045654297","15.129528045654297","15.129528045654297"
"1172","11.319488525390625","11.319488525390625","11.319488525390625"
"1174","21.38147735595703","21.38147735595703","21.38147735595703"
