"Step","quiet-durian-31 - Test_Mean_Angular_Distance_EPNP","quiet-durian-31 - Test_Mean_Angular_Distance_EPNP__MIN","quiet-durian-31 - Test_Mean_Angular_Distance_EPNP__MAX","quiet-durian-31 - Test_Mean_Angular_Distance_ITERATIVE","quiet-durian-31 - Test_Mean_Angular_Distance_ITERATIVE__MIN","quiet-durian-31 - Test_Mean_Angular_Distance_ITERATIVE__MAX","quiet-durian-31 - Test_Mean_Angular_Distance_SQPNP","quiet-durian-31 - Test_Mean_Angular_Distance_SQPNP__MIN","quiet-durian-31 - Test_Mean_Angular_Distance_SQPNP__MAX","quiet-durian-31 - Test_Mean_Angular_Distance_IPPE","quiet-durian-31 - Test_Mean_Angular_Distance_IPPE__MIN","quiet-durian-31 - Test_Mean_Angular_Distance_IPPE__MAX","quiet-durian-31 - Test_Mean_Angular_Distance_P3P","quiet-durian-31 - Test_Mean_Angular_Distance_P3P__MIN","quiet-durian-31 - Test_Mean_Angular_Distance_P3P__MAX"
"8919","","","","","","","","","","","","","56.27435278113404","56.27435278113404","56.27435278113404"
"8923","","","","","","","","","","155.53860293193205","155.53860293193205","155.53860293193205","","",""
"8924","","","","","","","29.004195381278805","29.004195381278805","29.004195381278805","","","","","",""
"8926","","","","74.27350617645723","74.27350617645723","74.27350617645723","","","","","","","","",""
"8927","56.51275786024701","56.51275786024701","56.51275786024701","","","","","","","","","","","",""
"8928","","","","","","","","","","","","","106.30693711396717","106.30693711396717","106.30693711396717"
"8932","","","","","","","","","","12.69073360339442","12.69073360339442","12.69073360339442","","",""
"8933","","","","","","","97.40073772175819","97.40073772175819","97.40073772175819","","","","","",""
"8935","","","","11.48301162046647","11.48301162046647","11.48301162046647","","","","","","","","",""
"8936","108.6414138701952","108.6414138701952","108.6414138701952","","","","","","","","","","","",""
"8937","","","","","","","","","","","","","155.56716383462285","155.56716383462285","155.56716383462285"
"8941","","","","","","","","","","0.5554704193295095","0.5554704193295095","0.5554704193295095","","",""
"8942","","","","","","","33.3635712309237","33.3635712309237","33.3635712309237","","","","","",""
"8944","","","","71.59118859934878","71.59118859934878","71.59118859934878","","","","","","","","",""
"8945","129.5388813128152","129.5388813128152","129.5388813128152","","","","","","","","","","","",""
"8946","","","","","","","","","","","","","112.02347080696016","112.02347080696016","112.02347080696016"
"8950","","","","","","","","","","81.6750938142714","81.6750938142714","81.6750938142714","","",""
"8951","","","","","","","31.62057425521425","31.62057425521425","31.62057425521425","","","","","",""
"8953","","","","9.068109441715137","9.068109441715137","9.068109441715137","","","","","","","","",""
"8954","138.62884070093088","138.62884070093088","138.62884070093088","","","","","","","","","","","",""
"8955","","","","","","","","","","","","","133.46064618130725","133.46064618130725","133.46064618130725"
"8959","","","","","","","","","","74.71358712153216","74.71358712153216","74.71358712153216","","",""
"8960","","","","","","","109.55259041169242","109.55259041169242","109.55259041169242","","","","","",""
"8962","","","","78.18936560026594","78.18936560026594","78.18936560026594","","","","","","","","",""
"8963","126.9974375843536","126.9974375843536","126.9974375843536","","","","","","","","","","","",""
"8964","","","","","","","","","","","","","63.7416531420908","63.7416531420908","63.7416531420908"
"8968","","","","","","","","","","36.303858498518","36.303858498518","36.303858498518","","",""
"8969","","","","","","","104.86521272945386","104.86521272945386","104.86521272945386","","","","","",""
"8971","","","","6.913946645932128","6.913946645932128","6.913946645932128","","","","","","","","",""
"8972","104.31487501910118","104.31487501910118","104.31487501910118","","","","","","","","","","","",""
"8973","","","","","","","","","","","","","86.90311305544188","86.90311305544188","86.90311305544188"
"8977","","","","","","","","","","81.99919789092974","81.99919789092974","81.99919789092974","","",""
"8978","","","","","","","100.71078449959957","100.71078449959957","100.71078449959957","","","","","",""
"8980","","","","89.12202763839208","89.12202763839208","89.12202763839208","","","","","","","","",""
"8981","79.57574952881133","79.57574952881133","79.57574952881133","","","","","","","","","","","",""
"8982","","","","","","","","","","","","","63.85707139001178","63.85707139001178","63.85707139001178"
"8986","","","","","","","","","","33.142636539421005","33.142636539421005","33.142636539421005","","",""
"8987","","","","","","","95.6720943591211","95.6720943591211","95.6720943591211","","","","","",""
"8989","","","","145.20459184281424","145.20459184281424","145.20459184281424","","","","","","","","",""
"8990","167.43852123760163","167.43852123760163","167.43852123760163","","","","","","","","","","","",""
"8991","","","","","","","","","","","","","48.218878073127456","48.218878073127456","48.218878073127456"
"8995","","","","","","","","","","39.327695757888335","39.327695757888335","39.327695757888335","","",""
"8996","","","","","","","106.30512112210971","106.30512112210971","106.30512112210971","","","","","",""
"8998","","","","74.86790273976689","74.86790273976689","74.86790273976689","","","","","","","","",""
"8999","164.46043768685067","164.46043768685067","164.46043768685067","","","","","","","","","","","",""
"9000","","","","","","","","","","","","","58.79589244418116","58.79589244418116","58.79589244418116"
"9004","","","","","","","","","","136.592598516397","136.592598516397","136.592598516397","","",""
"9005","","","","","","","96.47305190257107","96.47305190257107","96.47305190257107","","","","","",""
"9007","","","","90.30854838600435","90.30854838600435","90.30854838600435","","","","","","","","",""
"9008","11.25295186982072","11.25295186982072","11.25295186982072","","","","","","","","","","","",""
"9009","","","","","","","","","","","","","39.279968113135","39.279968113135","39.279968113135"
"9013","","","","","","","","","","18.14919877798613","18.14919877798613","18.14919877798613","","",""
"9014","","","","","","","84.35507869043818","84.35507869043818","84.35507869043818","","","","","",""
"9016","","","","17.801674739136104","17.801674739136104","17.801674739136104","","","","","","","","",""
"9017","66.1340307969731","66.1340307969731","66.1340307969731","","","","","","","","","","","",""
"9018","","","","","","","","","","","","","65.31089796487908","65.31089796487908","65.31089796487908"
"9022","","","","","","","","","","71.99463305096572","71.99463305096572","71.99463305096572","","",""
"9023","","","","","","","77.93494349824714","77.93494349824714","77.93494349824714","","","","","",""
"9025","","","","157.01595960222355","157.01595960222355","157.01595960222355","","","","","","","","",""
"9026","26.715541114357478","26.715541114357478","26.715541114357478","","","","","","","","","","","",""
"9027","","","","","","","","","","","","","103.56572980979506","103.56572980979506","103.56572980979506"
"9031","","","","","","","","","","5.343777152079269","5.343777152079269","5.343777152079269","","",""
"9032","","","","","","","91.5763460476664","91.5763460476664","91.5763460476664","","","","","",""
"9034","","","","163.0139384124706","163.0139384124706","163.0139384124706","","","","","","","","",""
"9035","149.66811191349376","149.66811191349376","149.66811191349376","","","","","","","","","","","",""
"9036","","","","","","","","","","","","","122.39996392864124","122.39996392864124","122.39996392864124"
"9040","","","","","","","","","","90.97946027052991","90.97946027052991","90.97946027052991","","",""
"9041","","","","","","","85.96816469736684","85.96816469736684","85.96816469736684","","","","","",""
"9043","","","","83.37263427682608","83.37263427682608","83.37263427682608","","","","","","","","",""
"9044","72.81918114704497","72.81918114704497","72.81918114704497","","","","","","","","","","","",""
"9045","","","","","","","","","","","","","20.620147218160554","20.620147218160554","20.620147218160554"
"9049","","","","","","","","","","8.099987790108827","8.099987790108827","8.099987790108827","","",""
"9050","","","","","","","26.303110852814626","26.303110852814626","26.303110852814626","","","","","",""
"9052","","","","20.38048151155786","20.38048151155786","20.38048151155786","","","","","","","","",""
"9053","63.08663286652026","63.08663286652026","63.08663286652026","","","","","","","","","","","",""
"9054","","","","","","","","","","","","","64.62432864988087","64.62432864988087","64.62432864988087"
"9058","","","","","","","","","","3.5217328438660616","3.5217328438660616","3.5217328438660616","","",""
"9059","","","","","","","74.02733063994245","74.02733063994245","74.02733063994245","","","","","",""
"9061","","","","93.78008344837389","93.78008344837389","93.78008344837389","","","","","","","","",""
"9062","150.81709621493482","150.81709621493482","150.81709621493482","","","","","","","","","","","",""
"9063","","","","","","","","","","","","","22.3378369719064","22.3378369719064","22.3378369719064"
"9067","","","","","","","","","","20.469887684792752","20.469887684792752","20.469887684792752","","",""
"9068","","","","","","","51.7303984718437","51.7303984718437","51.7303984718437","","","","","",""
"9070","","","","60.99619274814016","60.99619274814016","60.99619274814016","","","","","","","","",""
"9071","114.16333050321742","114.16333050321742","114.16333050321742","","","","","","","","","","","",""
"9072","","","","","","","","","","","","","171.29979970287525","171.29979970287525","171.29979970287525"
"9076","","","","","","","","","","20.405194004515437","20.405194004515437","20.405194004515437","","",""
"9077","","","","","","","8.517109876665074","8.517109876665074","8.517109876665074","","","","","",""
"9079","","","","18.76231122270201","18.76231122270201","18.76231122270201","","","","","","","","",""
"9080","63.27503547314443","63.27503547314443","63.27503547314443","","","","","","","","","","","",""
"9081","","","","","","","","","","","","","130.59758213591684","130.59758213591684","130.59758213591684"
"9085","","","","","","","","","","135.39905977234957","135.39905977234957","135.39905977234957","","",""
"9086","","","","","","","137.6411571982899","137.6411571982899","137.6411571982899","","","","","",""
"9088","","","","27.06806876941468","27.06806876941468","27.06806876941468","","","","","","","","",""
"9089","3.473962342086594","3.473962342086594","3.473962342086594","","","","","","","","","","","",""
"9090","","","","","","","","","","","","","32.73418491190304","32.73418491190304","32.73418491190304"
"9094","","","","","","","","","","60.55837102858173","60.55837102858173","60.55837102858173","","",""
"9095","","","","","","","82.16181202298193","82.16181202298193","82.16181202298193","","","","","",""
"9097","","","","2.681930002949457","2.681930002949457","2.681930002949457","","","","","","","","",""
"9098","90.153740731176","90.153740731176","90.153740731176","","","","","","","","","","","",""
"9099","","","","","","","","","","","","","38.58191492275378","38.58191492275378","38.58191492275378"
"9103","","","","","","","","","","87.99449281254033","87.99449281254033","87.99449281254033","","",""
"9104","","","","","","","112.67199097024378","112.67199097024378","112.67199097024378","","","","","",""
"9106","","","","42.26346953798139","42.26346953798139","42.26346953798139","","","","","","","","",""
"9107","119.01076792715384","119.01076792715384","119.01076792715384","","","","","","","","","","","",""
"9108","","","","","","","","","","","","","73.59290802671434","73.59290802671434","73.59290802671434"
"9112","","","","","","","","","","29.065420483005084","29.065420483005084","29.065420483005084","","",""
"9113","","","","","","","75.45155205744844","75.45155205744844","75.45155205744844","","","","","",""
"9115","","","","25.567832551308697","25.567832551308697","25.567832551308697","","","","","","","","",""
"9116","12.389082475935453","12.389082475935453","12.389082475935453","","","","","","","","","","","",""
"9117","","","","","","","","","","","","","38.69599030878291","38.69599030878291","38.69599030878291"
"9121","","","","","","","","","","21.053970087743096","21.053970087743096","21.053970087743096","","",""
"9122","","","","","","","76.0520261929558","76.0520261929558","76.0520261929558","","","","","",""
"9124","","","","54.68488388031271","54.68488388031271","54.68488388031271","","","","","","","","",""
"9125","156.68553286038912","156.68553286038912","156.68553286038912","","","","","","","","","","","",""
"9126","","","","","","","","","","","","","135.7133462692723","135.7133462692723","135.7133462692723"
"9130","","","","","","","","","","111.65356194232807","111.65356194232807","111.65356194232807","","",""
"9131","","","","","","","75.15560241916243","75.15560241916243","75.15560241916243","","","","","",""
"9133","","","","143.3881647909213","143.3881647909213","143.3881647909213","","","","","","","","",""
"9134","138.54936559211734","138.54936559211734","138.54936559211734","","","","","","","","","","","",""
"9135","","","","","","","","","","","","","20.122126166576777","20.122126166576777","20.122126166576777"
"9139","","","","","","","","","","32.08338012811285","32.08338012811285","32.08338012811285","","",""
"9140","","","","","","","10.812734108742603","10.812734108742603","10.812734108742603","","","","","",""
"9142","","","","5.0854126387442875","5.0854126387442875","5.0854126387442875","","","","","","","","",""
"9143","128.9773064421417","128.9773064421417","128.9773064421417","","","","","","","","","","","",""
"9144","","","","","","","","","","","","","149.1349198928781","149.1349198928781","149.1349198928781"
"9148","","","","","","","","","","76.57667189463488","76.57667189463488","76.57667189463488","","",""
"9149","","","","","","","51.99776618776704","51.99776618776704","51.99776618776704","","","","","",""
"9151","","","","129.5221807359555","129.5221807359555","129.5221807359555","","","","","","","","",""
"9152","5.914316695491749","5.914316695491749","5.914316695491749","","","","","","","","","","","",""
"9153","","","","","","","","","","","","","25.149204546184905","25.149204546184905","25.149204546184905"
"9157","","","","","","","","","","57.440996111741825","57.440996111741825","57.440996111741825","","",""
"9158","","","","","","","51.16942473627341","51.16942473627341","51.16942473627341","","","","","",""
"9160","","","","97.56647333878054","97.56647333878054","97.56647333878054","","","","","","","","",""
"9161","92.69747757517041","92.69747757517041","92.69747757517041","","","","","","","","","","","",""
"9162","","","","","","","","","","","","","96.24080066344752","96.24080066344752","96.24080066344752"
"9166","","","","","","","","","","7.085482328070896","7.085482328070896","7.085482328070896","","",""
"9167","","","","","","","12.307484971070181","12.307484971070181","12.307484971070181","","","","","",""
"9169","","","","33.279180702465766","33.279180702465766","33.279180702465766","","","","","","","","",""
"9170","1.8630609074051563","1.8630609074051563","1.8630609074051563","","","","","","","","","","","",""
"9171","","","","","","","","","","","","","28.37370053277408","28.37370053277408","28.37370053277408"
"9175","","","","","","","","","","27.42179702296059","27.42179702296059","27.42179702296059","","",""
"9176","","","","","","","28.789300880083204","28.789300880083204","28.789300880083204","","","","","",""
"9178","","","","9.21036572184957","9.21036572184957","9.21036572184957","","","","","","","","",""
"9179","145.08272060369472","145.08272060369472","145.08272060369472","","","","","","","","","","","",""
"9180","","","","","","","","","","","","","123.25500759839915","123.25500759839915","123.25500759839915"
"9184","","","","","","","","","","5.456363328536241","5.456363328536241","5.456363328536241","","",""
"9185","","","","","","","81.27605774787702","81.27605774787702","81.27605774787702","","","","","",""
"9187","","","","113.12457988135446","113.12457988135446","113.12457988135446","","","","","","","","",""
"9188","159.32640476035522","159.32640476035522","159.32640476035522","","","","","","","","","","","",""
"9189","","","","","","","","","","","","","70.93283858306297","70.93283858306297","70.93283858306297"
"9193","","","","","","","","","","20.400183671601525","20.400183671601525","20.400183671601525","","",""
"9194","","","","","","","120.47957542645608","120.47957542645608","120.47957542645608","","","","","",""
"9196","","","","1.9673927046920028","1.9673927046920028","1.9673927046920028","","","","","","","","",""
"9197","7.949408199625452","7.949408199625452","7.949408199625452","","","","","","","","","","","",""
"9198","","","","","","","","","","","","","42.8277762782746","42.8277762782746","42.8277762782746"
"9202","","","","","","","","","","13.367024655745269","13.367024655745269","13.367024655745269","","",""
"9203","","","","","","","18.763781143698537","18.763781143698537","18.763781143698537","","","","","",""
"9205","","","","72.34515379711308","72.34515379711308","72.34515379711308","","","","","","","","",""
"9206","125.89291432414211","125.89291432414211","125.89291432414211","","","","","","","","","","","",""
"9207","","","","","","","","","","","","","136.45981517487928","136.45981517487928","136.45981517487928"
"9211","","","","","","","","","","67.7688278412204","67.7688278412204","67.7688278412204","","",""
"9212","","","","","","","42.64649529857098","42.64649529857098","42.64649529857098","","","","","",""
"9214","","","","29.08047501905554","29.08047501905554","29.08047501905554","","","","","","","","",""
"9215","71.61098435897922","71.61098435897922","71.61098435897922","","","","","","","","","","","",""
"9216","","","","","","","","","","","","","36.231530542326","36.231530542326","36.231530542326"
"9220","","","","","","","","","","63.272596936944026","63.272596936944026","63.272596936944026","","",""
"9221","","","","","","","65.68557239235743","65.68557239235743","65.68557239235743","","","","","",""
"9223","","","","87.94916234133711","87.94916234133711","87.94916234133711","","","","","","","","",""
"9224","133.0750898850393","133.0750898850393","133.0750898850393","","","","","","","","","","","",""
"9225","","","","","","","","","","","","","163.746537484033","163.746537484033","163.746537484033"
"9229","","","","","","","","","","48.44334811983322","48.44334811983322","48.44334811983322","","",""
"9230","","","","","","","90.61350656461916","90.61350656461916","90.61350656461916","","","","","",""
"9232","","","","62.29816250059109","62.29816250059109","62.29816250059109","","","","","","","","",""
"9233","161.30249467559426","161.30249467559426","161.30249467559426","","","","","","","","","","","",""
"9234","","","","","","","","","","","","","71.20208340136566","71.20208340136566","71.20208340136566"
"9238","","","","","","","","","","1.403035815598713","1.403035815598713","1.403035815598713","","",""
"9239","","","","","","","112.9252007783112","112.9252007783112","112.9252007783112","","","","","",""
"9241","","","","19.04736220523199","19.04736220523199","19.04736220523199","","","","","","","","",""
"9242","119.52775237912249","119.52775237912249","119.52775237912249","","","","","","","","","","","",""
"9243","","","","","","","","","","","","","129.31251731973066","129.31251731973066","129.31251731973066"
"9247","","","","","","","","","","156.82585264015918","156.82585264015918","156.82585264015918","","",""
"9248","","","","","","","119.74340333313975","119.74340333313975","119.74340333313975","","","","","",""
"9250","","","","18.54552312353607","18.54552312353607","18.54552312353607","","","","","","","","",""
"9251","50.97397775731969","50.97397775731969","50.97397775731969","","","","","","","","","","","",""
"9252","","","","","","","","","","","","","129.78881421296552","129.78881421296552","129.78881421296552"
"9256","","","","","","","","","","129.59239690705004","129.59239690705004","129.59239690705004","","",""
"9257","","","","","","","119.56920046878096","119.56920046878096","119.56920046878096","","","","","",""
"9259","","","","19.169957514728765","19.169957514728765","19.169957514728765","","","","","","","","",""
"9260","77.86602480446386","77.86602480446386","77.86602480446386","","","","","","","","","","","",""
"9261","","","","","","","","","","","","","129.879162800201","129.879162800201","129.879162800201"
"9265","","","","","","","","","","30.590856570029757","30.590856570029757","30.590856570029757","","",""
"9266","","","","","","","89.01482832089069","89.01482832089069","89.01482832089069","","","","","",""
"9268","","","","45.80564645361008","45.80564645361008","45.80564645361008","","","","","","","","",""
"9269","41.067577784476214","41.067577784476214","41.067577784476214","","","","","","","","","","","",""
"9270","","","","","","","","","","","","","125.497948598574","125.497948598574","125.497948598574"
"9274","","","","","","","","","","79.36153743884803","79.36153743884803","79.36153743884803","","",""
"9275","","","","","","","22.337729772754983","22.337729772754983","22.337729772754983","","","","","",""
"9277","","","","104.39444152969068","104.39444152969068","104.39444152969068","","","","","","","","",""
"9278","162.95284809989457","162.95284809989457","162.95284809989457","","","","","","","","","","","",""
"9279","","","","","","","","","","","","","91.12460959655063","91.12460959655063","91.12460959655063"
"9283","","","","","","","","","","5.960186910551073","5.960186910551073","5.960186910551073","","",""
"9284","","","","","","","111.82703004793525","111.82703004793525","111.82703004793525","","","","","",""
"9286","","","","8.858229242938165","8.858229242938165","8.858229242938165","","","","","","","","",""
"9287","37.69462125513539","37.69462125513539","37.69462125513539","","","","","","","","","","","",""
"9288","","","","","","","","","","","","","130.31807201662477","130.31807201662477","130.31807201662477"
"9292","","","","","","","","","","9.767281822393471","9.767281822393471","9.767281822393471","","",""
"9293","","","","","","","75.16744383849955","75.16744383849955","75.16744383849955","","","","","",""
"9295","","","","54.2849046798751","54.2849046798751","54.2849046798751","","","","","","","","",""
"9296","123.56222009013005","123.56222009013005","123.56222009013005","","","","","","","","","","","",""
"9297","","","","","","","","","","","","","63.307812917306535","63.307812917306535","63.307812917306535"
"9301","","","","","","","","","","15.75284636582495","15.75284636582495","15.75284636582495","","",""
"9302","","","","","","","69.12574246821092","69.12574246821092","69.12574246821092","","","","","",""
"9304","","","","5.547497059867055","5.547497059867055","5.547497059867055","","","","","","","","",""
"9305","67.3426685635742","67.3426685635742","67.3426685635742","","","","","","","","","","","",""
"9306","","","","","","","","","","","","","47.526678016381624","47.526678016381624","47.526678016381624"
"9310","","","","","","","","","","3.601172504233176","3.601172504233176","3.601172504233176","","",""
"9311","","","","","","","87.88726133655551","87.88726133655551","87.88726133655551","","","","","",""
"9313","","","","52.14138687390191","52.14138687390191","52.14138687390191","","","","","","","","",""
"9314","55.131473730832695","55.131473730832695","55.131473730832695","","","","","","","","","","","",""
"9315","","","","","","","","","","","","","140.00098232464558","140.00098232464558","140.00098232464558"
"9319","","","","","","","","","","12.8942900899346","12.8942900899346","12.8942900899346","","",""
"9320","","","","","","","143.88553031742342","143.88553031742342","143.88553031742342","","","","","",""
"9322","","","","150.0837715610983","150.0837715610983","150.0837715610983","","","","","","","","",""
"9323","44.35477779654573","44.35477779654573","44.35477779654573","","","","","","","","","","","",""
"9324","","","","","","","","","","","","","39.521232169663676","39.521232169663676","39.521232169663676"
"9328","","","","","","","","","","15.351217625369173","15.351217625369173","15.351217625369173","","",""
"9329","","","","","","","106.25309791927272","106.25309791927272","106.25309791927272","","","","","",""
"9331","","","","62.48979072677477","62.48979072677477","62.48979072677477","","","","","","","","",""
"9332","90.39785118289839","90.39785118289839","90.39785118289839","","","","","","","","","","","",""
"9333","","","","","","","","","","","","","50.118656349113365","50.118656349113365","50.118656349113365"
"9337","","","","","","","","","","118.16138865795712","118.16138865795712","118.16138865795712","","",""
"9338","","","","","","","50.45043097294567","50.45043097294567","50.45043097294567","","","","","",""
"9340","","","","47.24347803029073","47.24347803029073","47.24347803029073","","","","","","","","",""
"9341","115.85412741973842","115.85412741973842","115.85412741973842","","","","","","","","","","","",""
"9342","","","","","","","","","","","","","31.55880593692089","31.55880593692089","31.55880593692089"
"9346","","","","","","","","","","74.2254508373125","74.2254508373125","74.2254508373125","","",""
"9347","","","","","","","80.37072412759383","80.37072412759383","80.37072412759383","","","","","",""
"9349","","","","18.813191192372727","18.813191192372727","18.813191192372727","","","","","","","","",""
"9350","32.69690820673685","32.69690820673685","32.69690820673685","","","","","","","","","","","",""
"9351","","","","","","","","","","","","","56.661914746934855","56.661914746934855","56.661914746934855"
"9355","","","","","","","","","","12.498775593823382","12.498775593823382","12.498775593823382","","",""
"9356","","","","","","","80.7275372201417","80.7275372201417","80.7275372201417","","","","","",""
"9358","","","","58.47438492003229","58.47438492003229","58.47438492003229","","","","","","","","",""
"9359","21.57066333840328","21.57066333840328","21.57066333840328","","","","","","","","","","","",""
"9360","","","","","","","","","","","","","0.1954511887588808","0.1954511887588808","0.1954511887588808"
"9364","","","","","","","","","","76.79219055391708","76.79219055391708","76.79219055391708","","",""
"9365","","","","","","","57.0106743355887","57.0106743355887","57.0106743355887","","","","","",""
"9367","","","","18.88517446195337","18.88517446195337","18.88517446195337","","","","","","","","",""
"9368","152.4763982265023","152.4763982265023","152.4763982265023","","","","","","","","","","","",""
"9369","","","","","","","","","","","","","122.10916599971316","122.10916599971316","122.10916599971316"
"9373","","","","","","","","","","127.14541259902035","127.14541259902035","127.14541259902035","","",""
"9374","","","","","","","108.16069118054095","108.16069118054095","108.16069118054095","","","","","",""
"9376","","","","87.32512065153496","87.32512065153496","87.32512065153496","","","","","","","","",""
"9377","157.94513946826518","157.94513946826518","157.94513946826518","","","","","","","","","","","",""
"9378","","","","","","","","","","","","","77.0646932438024","77.0646932438024","77.0646932438024"
"9382","","","","","","","","","","94.70300513988293","94.70300513988293","94.70300513988293","","",""
"9383","","","","","","","93.56817654728724","93.56817654728724","93.56817654728724","","","","","",""
"9385","","","","146.16852800302294","146.16852800302294","146.16852800302294","","","","","","","","",""
"9386","64.69836570326264","64.69836570326264","64.69836570326264","","","","","","","","","","","",""
"9387","","","","","","","","","","","","","60.59994347611402","60.59994347611402","60.59994347611402"
"9391","","","","","","","","","","136.1199880381102","136.1199880381102","136.1199880381102","","",""
"9392","","","","","","","44.46553452735833","44.46553452735833","44.46553452735833","","","","","",""
"9394","","","","5.389552011399843","5.389552011399843","5.389552011399843","","","","","","","","",""
"9395","130.41916087298583","130.41916087298583","130.41916087298583","","","","","","","","","","","",""
"9396","","","","","","","","","","","","","76.05791393046353","76.05791393046353","76.05791393046353"
"9400","","","","","","","","","","160.4384635301106","160.4384635301106","160.4384635301106","","",""
"9401","","","","","","","58.364896127775","58.364896127775","58.364896127775","","","","","",""
"9403","","","","114.18108572897067","114.18108572897067","114.18108572897067","","","","","","","","",""
"9404","74.68506267343624","74.68506267343624","74.68506267343624","","","","","","","","","","","",""
"9405","","","","","","","","","","","","","148.61184708820662","148.61184708820662","148.61184708820662"
"9409","","","","","","","","","","41.776013216438514","41.776013216438514","41.776013216438514","","",""
"9410","","","","","","","131.9604015710263","131.9604015710263","131.9604015710263","","","","","",""
"9412","","","","65.07406382938876","65.07406382938876","65.07406382938876","","","","","","","","",""
"9413","165.2229128208439","165.2229128208439","165.2229128208439","","","","","","","","","","","",""
"9414","","","","","","","","","","","","","115.90604542043424","115.90604542043424","115.90604542043424"
"9418","","","","","","","","","","132.7011455037184","132.7011455037184","132.7011455037184","","",""
"9419","","","","","","","34.874180337573165","34.874180337573165","34.874180337573165","","","","","",""
"9421","","","","43.07223195647927","43.07223195647927","43.07223195647927","","","","","","","","",""
"9422","153.90692721497723","153.90692721497723","153.90692721497723","","","","","","","","","","","",""
"9423","","","","","","","","","","","","","59.945932632293434","59.945932632293434","59.945932632293434"
"9427","","","","","","","","","","2.398210294093616","2.398210294093616","2.398210294093616","","",""
"9428","","","","","","","127.65264832155648","127.65264832155648","127.65264832155648","","","","","",""
"9430","","","","4.486575345018224","4.486575345018224","4.486575345018224","","","","","","","","",""
"9431","151.13877978084545","151.13877978084545","151.13877978084545","","","","","","","","","","","",""
"9432","","","","","","","","","","","","","26.59950177191351","26.59950177191351","26.59950177191351"
"9436","","","","","","","","","","29.807420155601903","29.807420155601903","29.807420155601903","","",""
"9437","","","","","","","135.85479097664484","135.85479097664484","135.85479097664484","","","","","",""
"9439","","","","69.63813179341102","69.63813179341102","69.63813179341102","","","","","","","","",""
"9440","75.14637634136942","75.14637634136942","75.14637634136942","","","","","","","","","","","",""
"9441","","","","","","","","","","","","","41.18847240768926","41.18847240768926","41.18847240768926"
"9445","","","","","","","","","","27.41059163423742","27.41059163423742","27.41059163423742","","",""
"9446","","","","","","","26.752641835831895","26.752641835831895","26.752641835831895","","","","","",""
"9448","","","","169.60867702786732","169.60867702786732","169.60867702786732","","","","","","","","",""
"9449","79.59506668742077","79.59506668742077","79.59506668742077","","","","","","","","","","","",""
"9450","","","","","","","","","","","","","101.28011192032483","101.28011192032483","101.28011192032483"
"9454","","","","","","","","","","89.03175642912618","89.03175642912618","89.03175642912618","","",""
"9455","","","","","","","99.91370664359711","99.91370664359711","99.91370664359711","","","","","",""
"9457","","","","29.557433628022352","29.557433628022352","29.557433628022352","","","","","","","","",""
"9458","61.30611065584138","61.30611065584138","61.30611065584138","","","","","","","","","","","",""
"9459","","","","","","","","","","","","","11.024863362246577","11.024863362246577","11.024863362246577"
"9463","","","","","","","","","","49.66417434194591","49.66417434194591","49.66417434194591","","",""
"9464","","","","","","","54.740221369756796","54.740221369756796","54.740221369756796","","","","","",""
"9466","","","","34.30415536379704","34.30415536379704","34.30415536379704","","","","","","","","",""
"9467","146.9867300225463","146.9867300225463","146.9867300225463","","","","","","","","","","","",""
"9468","","","","","","","","","","","","","75.9437834321574","75.9437834321574","75.9437834321574"
"9472","","","","","","","","","","135.046073065774","135.046073065774","135.046073065774","","",""
"9473","","","","","","","114.66593773717617","114.66593773717617","114.66593773717617","","","","","",""
"9475","","","","107.71170199719255","107.71170199719255","107.71170199719255","","","","","","","","",""
"9476","78.46052210824776","78.46052210824776","78.46052210824776","","","","","","","","","","","",""
"9477","","","","","","","","","","","","","49.71760913484343","49.71760913484343","49.71760913484343"
"9481","","","","","","","","","","3.6326379603567887","3.6326379603567887","3.6326379603567887","","",""
"9482","","","","","","","131.56592979501679","131.56592979501679","131.56592979501679","","","","","",""
"9484","","","","33.062695604797824","33.062695604797824","33.062695604797824","","","","","","","","",""
"9485","107.40550324088457","107.40550324088457","107.40550324088457","","","","","","","","","","","",""
"9486","","","","","","","","","","","","","70.18384678547726","70.18384678547726","70.18384678547726"
"9490","","","","","","","","","","60.58252744295831","60.58252744295831","60.58252744295831","","",""
"9491","","","","","","","98.7370724623432","98.7370724623432","98.7370724623432","","","","","",""
"9493","","","","11.222449519905155","11.222449519905155","11.222449519905155","","","","","","","","",""
"9494","78.44067823777623","78.44067823777623","78.44067823777623","","","","","","","","","","","",""
"9495","","","","","","","","","","","","","51.82679145694709","51.82679145694709","51.82679145694709"
"9499","","","","","","","","","","21.616890145070528","21.616890145070528","21.616890145070528","","",""
"9500","","","","","","","123.53612023348617","123.53612023348617","123.53612023348617","","","","","",""
"9502","","","","28.708423210208224","28.708423210208224","28.708423210208224","","","","","","","","",""
"9503","38.38498235374726","38.38498235374726","38.38498235374726","","","","","","","","","","","",""
"9504","","","","","","","","","","","","","167.88378258872117","167.88378258872117","167.88378258872117"
"9508","","","","","","","","","","60.746949697187176","60.746949697187176","60.746949697187176","","",""
"9509","","","","","","","129.26105102840117","129.26105102840117","129.26105102840117","","","","","",""
"9511","","","","5.075941352589382","5.075941352589382","5.075941352589382","","","","","","","","",""
