"Step","zany-disco-38 - Test_Mean_Angular_Distance_EPNP","zany-disco-38 - Test_Mean_Angular_Distance_EPNP__MIN","zany-disco-38 - Test_Mean_Angular_Distance_EPNP__MAX","zany-disco-38 - Test_Mean_Angular_Distance_ITERATIVE","zany-disco-38 - Test_Mean_Angular_Distance_ITERATIVE__MIN","zany-disco-38 - Test_Mean_Angular_Distance_ITERATIVE__MAX","zany-disco-38 - Test_Mean_Angular_Distance_SQPNP","zany-disco-38 - Test_Mean_Angular_Distance_SQPNP__MIN","zany-disco-38 - Test_Mean_Angular_Distance_SQPNP__MAX","zany-disco-38 - Test_Mean_Angular_Distance_P3P","zany-disco-38 - Test_Mean_Angular_Distance_P3P__MIN","zany-disco-38 - Test_Mean_Angular_Distance_P3P__MAX","zany-disco-38 - Test_Mean_Angular_Distance_AP3P","zany-disco-38 - Test_Mean_Angular_Distance_AP3P__MIN","zany-disco-38 - Test_Mean_Angular_Distance_AP3P__MAX"
"4662","","","","","","","","","","163.10008064187116","163.10008064187116","163.10008064187116","","",""
"4665","","","","","","","","","","","","","163.10008064440453","163.10008064440453","163.10008064440453"
"4667","","","","","","","176.35466111426408","176.35466111426408","176.35466111426408","","","","","",""
"4669","","","","23.151463218693692","23.151463218693692","23.151463218693692","","","","","","","","",""
"4670","70.89488100135952","70.89488100135952","70.89488100135952","","","","","","","","","","","",""
"4671","","","","","","","","","","166.67566639893656","166.67566639893656","166.67566639893656","","",""
"4674","","","","","","","","","","","","","166.67566867881507","166.67566867881507","166.67566867881507"
"4676","","","","","","","28.1621981884648","28.1621981884648","28.1621981884648","","","","","",""
"4678","","","","20.772276241907775","20.772276241907775","20.772276241907775","","","","","","","","",""
"4679","75.35089708910677","75.35089708910677","75.35089708910677","","","","","","","","","","","",""
"4680","","","","","","","","","","54.04110650894785","54.04110650894785","54.04110650894785","","",""
"4683","","","","","","","","","","","","","54.04624084916907","54.04624084916907","54.04624084916907"
"4685","","","","","","","38.238213014875384","38.238213014875384","38.238213014875384","","","","","",""
"4687","","","","61.8161308314608","61.8161308314608","61.8161308314608","","","","","","","","",""
"4688","117.33399682448947","117.33399682448947","117.33399682448947","","","","","","","","","","","",""
"4689","","","","","","","","","","144.48099338247272","144.48099338247272","144.48099338247272","","",""
"4692","","","","","","","","","","","","","144.48467308926408","144.48467308926408","144.48467308926408"
"4694","","","","","","","96.14799577119454","96.14799577119454","96.14799577119454","","","","","",""
"4696","","","","111.22008671094815","111.22008671094815","111.22008671094815","","","","","","","","",""
"4697","130.5387259524164","130.5387259524164","130.5387259524164","","","","","","","","","","","",""
"4698","","","","","","","","","","48.35704794988595","48.35704794988595","48.35704794988595","","",""
"4701","","","","","","","","","","","","","48.35538244730972","48.35538244730972","48.35538244730972"
"4703","","","","","","","34.57111876606385","34.57111876606385","34.57111876606385","","","","","",""
"4705","","","","91.34358398430597","91.34358398430597","91.34358398430597","","","","","","","","",""
"4706","19.792752248574203","19.792752248574203","19.792752248574203","","","","","","","","","","","",""
"4707","","","","","","","","","","6.997310729684642","6.997310729684642","6.997310729684642","","",""
"4710","","","","","","","","","","","","","7.121344458526153","7.121344458526153","7.121344458526153"
"4712","","","","","","","27.316195014812422","27.316195014812422","27.316195014812422","","","","","",""
"4714","","","","54.22000712895387","54.22000712895387","54.22000712895387","","","","","","","","",""
"4715","63.097853707678055","63.097853707678055","63.097853707678055","","","","","","","","","","","",""
"4716","","","","","","","","","","78.00478192175564","78.00478192175564","78.00478192175564","","",""
"4719","","","","","","","","","","","","","78.00550290223332","78.00550290223332","78.00550290223332"
"4721","","","","","","","54.777388991281654","54.777388991281654","54.777388991281654","","","","","",""
"4723","","","","76.1718449698849","76.1718449698849","76.1718449698849","","","","","","","","",""
"4724","55.15998142371235","55.15998142371235","55.15998142371235","","","","","","","","","","","",""
"4725","","","","","","","","","","28.114891766662538","28.114891766662538","28.114891766662538","","",""
"4728","","","","","","","","","","","","","28.11150439837931","28.11150439837931","28.11150439837931"
"4730","","","","","","","40.61837586446802","40.61837586446802","40.61837586446802","","","","","",""
"4732","","","","30.30832611714888","30.30832611714888","30.30832611714888","","","","","","","","",""
"4733","161.11319780598345","161.11319780598345","161.11319780598345","","","","","","","","","","","",""
"4734","","","","","","","","","","165.6010551227647","165.6010551227647","165.6010551227647","","",""
"4737","","","","","","","","","","","","","165.6010551262285","165.6010551262285","165.6010551262285"
"4739","","","","","","","171.6086879646855","171.6086879646855","171.6086879646855","","","","","",""
"4741","","","","25.91295399690378","25.91295399690378","25.91295399690378","","","","","","","","",""
"4742","172.3879148448723","172.3879148448723","172.3879148448723","","","","","","","","","","","",""
"4743","","","","","","","","","","50.495011349165566","50.495011349165566","50.495011349165566","","",""
"4746","","","","","","","","","","","","","50.49501181574169","50.49501181574169","50.49501181574169"
"4748","","","","","","","163.2989780305832","163.2989780305832","163.2989780305832","","","","","",""
"4750","","","","20.638747110772442","20.638747110772442","20.638747110772442","","","","","","","","",""
"4751","161.5024974744047","161.5024974744047","161.5024974744047","","","","","","","","","","","",""
"4752","","","","","","","","","","53.71011916721244","53.71011916721244","53.71011916721244","","",""
"4755","","","","","","","","","","","","","53.71012299720391","53.71012299720391","53.71012299720391"
"4757","","","","","","","46.744234172788396","46.744234172788396","46.744234172788396","","","","","",""
"4759","","","","104.33943622994737","104.33943622994737","104.33943622994737","","","","","","","","",""
"4760","138.04197417996352","138.04197417996352","138.04197417996352","","","","","","","","","","","",""
"4761","","","","","","","","","","31.810631380236202","31.810631380236202","31.810631380236202","","",""
"4764","","","","","","","","","","","","","31.809194938770105","31.809194938770105","31.809194938770105"
"4766","","","","","","","49.45816638408411","49.45816638408411","49.45816638408411","","","","","",""
"4768","","","","24.714040935261664","24.714040935261664","24.714040935261664","","","","","","","","",""
"4769","144.68535847929337","144.68535847929337","144.68535847929337","","","","","","","","","","","",""
"4770","","","","","","","","","","80.65022393224602","80.65022393224602","80.65022393224602","","",""
"4773","","","","","","","","","","","","","80.65014208826116","80.65014208826116","80.65014208826116"
"4775","","","","","","","142.64862962917266","142.64862962917266","142.64862962917266","","","","","",""
"4777","","","","6.9414011570996195","6.9414011570996195","6.9414011570996195","","","","","","","","",""
"4778","162.9792195851738","162.9792195851738","162.9792195851738","","","","","","","","","","","",""
"4779","","","","","","","","","","51.773308552107636","51.773308552107636","51.773308552107636","","",""
"4782","","","","","","","","","","","","","51.78000305859658","51.78000305859658","51.78000305859658"
"4784","","","","","","","109.72200436747592","109.72200436747592","109.72200436747592","","","","","",""
"4786","","","","67.52277103668365","67.52277103668365","67.52277103668365","","","","","","","","",""
"4787","119.29248764274465","119.29248764274465","119.29248764274465","","","","","","","","","","","",""
"4788","","","","","","","","","","10.161049440482799","10.161049440482799","10.161049440482799","","",""
"4791","","","","","","","","","","","","","10.148503523388825","10.148503523388825","10.148503523388825"
"4793","","","","","","","34.972025318275314","34.972025318275314","34.972025318275314","","","","","",""
"4795","","","","43.01167281367711","43.01167281367711","43.01167281367711","","","","","","","","",""
"4796","150.24697513680871","150.24697513680871","150.24697513680871","","","","","","","","","","","",""
"4797","","","","","","","","","","51.22085970834945","51.22085970834945","51.22085970834945","","",""
"4800","","","","","","","","","","","","","51.22143349105758","51.22143349105758","51.22143349105758"
"4802","","","","","","","49.232141611784584","49.232141611784584","49.232141611784584","","","","","",""
"4804","","","","73.02208222958006","73.02208222958006","73.02208222958006","","","","","","","","",""
"4805","166.57505361200452","166.57505361200452","166.57505361200452","","","","","","","","","","","",""
"4806","","","","","","","","","","35.45716272468806","35.45716272468806","35.45716272468806","","",""
"4809","","","","","","","","","","","","","35.45739604313505","35.45739604313505","35.45739604313505"
"4811","","","","","","","45.229182735914605","45.229182735914605","45.229182735914605","","","","","",""
"4813","","","","20.34339807250302","20.34339807250302","20.34339807250302","","","","","","","","",""
"4814","151.756739248899","151.756739248899","151.756739248899","","","","","","","","","","","",""
"4815","","","","","","","","","","164.4463325768009","164.4463325768009","164.4463325768009","","",""
"4818","","","","","","","","","","","","","164.446284769964","164.446284769964","164.446284769964"
"4820","","","","","","","52.39025570725268","52.39025570725268","52.39025570725268","","","","","",""
"4822","","","","3.969453250446719","3.969453250446719","3.969453250446719","","","","","","","","",""
"4823","160.38311219973187","160.38311219973187","160.38311219973187","","","","","","","","","","","",""
"4824","","","","","","","","","","50.04314572372539","50.04314572372539","50.04314572372539","","",""
"4827","","","","","","","","","","","","","50.04315553123132","50.04315553123132","50.04315553123132"
"4829","","","","","","","52.707979503767504","52.707979503767504","52.707979503767504","","","","","",""
"4831","","","","25.59531516584582","25.59531516584582","25.59531516584582","","","","","","","","",""
"4832","168.05775414562467","168.05775414562467","168.05775414562467","","","","","","","","","","","",""
"4833","","","","","","","","","","42.686617457321205","42.686617457321205","42.686617457321205","","",""
"4836","","","","","","","","","","","","","42.685463889536976","42.685463889536976","42.685463889536976"
"4838","","","","","","","49.842558789220305","49.842558789220305","49.842558789220305","","","","","",""
"4840","","","","59.91872930411421","59.91872930411421","59.91872930411421","","","","","","","","",""
"4841","175.10686388662776","175.10686388662776","175.10686388662776","","","","","","","","","","","",""
"4842","","","","","","","","","","43.97049391984595","43.97049391984595","43.97049391984595","","",""
"4845","","","","","","","","","","","","","43.970605057763265","43.970605057763265","43.970605057763265"
"4847","","","","","","","41.67294495787425","41.67294495787425","41.67294495787425","","","","","",""
"4849","","","","155.02486915678577","155.02486915678577","155.02486915678577","","","","","","","","",""
"4850","174.5494588514937","174.5494588514937","174.5494588514937","","","","","","","","","","","",""
"4851","","","","","","","","","","169.00862942173282","169.00862942173282","169.00862942173282","","",""
"4854","","","","","","","","","","","","","169.0086281232454","169.0086281232454","169.0086281232454"
"4856","","","","","","","170.25158314671322","170.25158314671322","170.25158314671322","","","","","",""
"4858","","","","16.023399659829266","16.023399659829266","16.023399659829266","","","","","","","","",""
"4859","60.260634814626044","60.260634814626044","60.260634814626044","","","","","","","","","","","",""
"4860","","","","","","","","","","50.42370121598691","50.42370121598691","50.42370121598691","","",""
"4863","","","","","","","","","","","","","50.4237008600945","50.4237008600945","50.4237008600945"
"4865","","","","","","","42.516069261764585","42.516069261764585","42.516069261764585","","","","","",""
"4867","","","","1.357177516879517","1.357177516879517","1.357177516879517","","","","","","","","",""
"4868","121.59349729794738","121.59349729794738","121.59349729794738","","","","","","","","","","","",""
"4869","","","","","","","","","","6.388099750004841","6.388099750004841","6.388099750004841","","",""
"4872","","","","","","","","","","","","","12.526925984577332","12.526925984577332","12.526925984577332"
"4874","","","","","","","111.44760065298003","111.44760065298003","111.44760065298003","","","","","",""
"4876","","","","79.23319411127706","79.23319411127706","79.23319411127706","","","","","","","","",""
"4877","174.88851365449133","174.88851365449133","174.88851365449133","","","","","","","","","","","",""
"4878","","","","","","","","","","44.32131496174608","44.32131496174608","44.32131496174608","","",""
"4881","","","","","","","","","","","","","44.32136825703708","44.32136825703708","44.32136825703708"
"4883","","","","","","","171.06543629085382","171.06543629085382","171.06543629085382","","","","","",""
"4885","","","","5.297909750495762","5.297909750495762","5.297909750495762","","","","","","","","",""
"4886","152.78624187663365","152.78624187663365","152.78624187663365","","","","","","","","","","","",""
"4887","","","","","","","","","","21.15820588011752","21.15820588011752","21.15820588011752","","",""
"4890","","","","","","","","","","","","","21.158206231743918","21.158206231743918","21.158206231743918"
"4892","","","","","","","162.0105322597648","162.0105322597648","162.0105322597648","","","","","",""
"4894","","","","44.24785222223812","44.24785222223812","44.24785222223812","","","","","","","","",""
"4895","163.09576697051418","163.09576697051418","163.09576697051418","","","","","","","","","","","",""
"4896","","","","","","","","","","62.679316935804636","62.679316935804636","62.679316935804636","","",""
"4899","","","","","","","","","","","","","62.508748495245854","62.508748495245854","62.508748495245854"
"4901","","","","","","","75.9050610007712","75.9050610007712","75.9050610007712","","","","","",""
"4903","","","","74.14486029257537","74.14486029257537","74.14486029257537","","","","","","","","",""
"4904","146.95816424913562","146.95816424913562","146.95816424913562","","","","","","","","","","","",""
"4905","","","","","","","","","","25.521626304463297","25.521626304463297","25.521626304463297","","",""
"4908","","","","","","","","","","","","","25.548419388993324","25.548419388993324","25.548419388993324"
"4910","","","","","","","27.90925175406315","27.90925175406315","27.90925175406315","","","","","",""
"4912","","","","87.05837027277812","87.05837027277812","87.05837027277812","","","","","","","","",""
"4913","157.60560707030868","157.60560707030868","157.60560707030868","","","","","","","","","","","",""
"4914","","","","","","","","","","163.7213111772134","163.7213111772134","163.7213111772134","","",""
"4917","","","","","","","","","","","","","163.72135940291102","163.72135940291102","163.72135940291102"
"4919","","","","","","","160.67308712042956","160.67308712042956","160.67308712042956","","","","","",""
"4921","","","","68.32640925748758","68.32640925748758","68.32640925748758","","","","","","","","",""
"4922","153.78639045811244","153.78639045811244","153.78639045811244","","","","","","","","","","","",""
"4923","","","","","","","","","","157.74483657956964","157.74483657956964","157.74483657956964","","",""
"4926","","","","","","","","","","","","","157.7448419602656","157.7448419602656","157.7448419602656"
"4928","","","","","","","175.56786568421438","175.56786568421438","175.56786568421438","","","","","",""
"4930","","","","59.686142062992175","59.686142062992175","59.686142062992175","","","","","","","","",""
"4931","154.11197265741808","154.11197265741808","154.11197265741808","","","","","","","","","","","",""
"4932","","","","","","","","","","164.78973017969412","164.78973017969412","164.78973017969412","","",""
"4935","","","","","","","","","","","","","164.78973184242324","164.78973184242324","164.78973184242324"
"4937","","","","","","","38.263700486139015","38.263700486139015","38.263700486139015","","","","","",""
"4939","","","","25.319401987694278","25.319401987694278","25.319401987694278","","","","","","","","",""
"4940","175.0373781934544","175.0373781934544","175.0373781934544","","","","","","","","","","","",""
"4941","","","","","","","","","","88.81041849660538","88.81041849660538","88.81041849660538","","",""
"4944","","","","","","","","","","","","","88.81040855999646","88.81040855999646","88.81040855999646"
"4946","","","","","","","71.52705912657187","71.52705912657187","71.52705912657187","","","","","",""
"4948","","","","13.137565211869372","13.137565211869372","13.137565211869372","","","","","","","","",""
"4949","171.9380873811805","171.9380873811805","171.9380873811805","","","","","","","","","","","",""
"4950","","","","","","","","","","169.59520417032584","169.59520417032584","169.59520417032584","","",""
"4953","","","","","","","","","","","","","169.5952039528578","169.5952039528578","169.5952039528578"
"4955","","","","","","","169.43580658625118","169.43580658625118","169.43580658625118","","","","","",""
"4957","","","","18.519111686326795","18.519111686326795","18.519111686326795","","","","","","","","",""
"4958","137.09428543131327","137.09428543131327","137.09428543131327","","","","","","","","","","","",""
"4959","","","","","","","","","","43.246635890109474","43.246635890109474","43.246635890109474","","",""
"4962","","","","","","","","","","","","","43.246635711894925","43.246635711894925","43.246635711894925"
"4964","","","","","","","176.6745347874907","176.6745347874907","176.6745347874907","","","","","",""
"4966","","","","24.527770100726656","24.527770100726656","24.527770100726656","","","","","","","","",""
"4967","41.997085896933214","41.997085896933214","41.997085896933214","","","","","","","","","","","",""
"4968","","","","","","","","","","52.72044440456021","52.72044440456021","52.72044440456021","","",""
"4971","","","","","","","","","","","","","52.72044429981386","52.72044429981386","52.72044429981386"
"4973","","","","","","","42.09880754447809","42.09880754447809","42.09880754447809","","","","","",""
"4975","","","","65.56675337786076","65.56675337786076","65.56675337786076","","","","","","","","",""
"4976","137.86375624464392","137.86375624464392","137.86375624464392","","","","","","","","","","","",""
"4977","","","","","","","","","","13.04515298056458","13.04515298056458","13.04515298056458","","",""
"4980","","","","","","","","","","","","","13.045752824099907","13.045752824099907","13.045752824099907"
"4982","","","","","","","154.98964036139935","154.98964036139935","154.98964036139935","","","","","",""
"4984","","","","7.236071856974775","7.236071856974775","7.236071856974775","","","","","","","","",""
"4985","168.4138704155146","168.4138704155146","168.4138704155146","","","","","","","","","","","",""
"4986","","","","","","","","","","50.27875449400682","50.27875449400682","50.27875449400682","","",""
"4989","","","","","","","","","","","","","50.27875906309896","50.27875906309896","50.27875906309896"
"4991","","","","","","","162.7734149918992","162.7734149918992","162.7734149918992","","","","","",""
"4993","","","","91.78394350603793","91.78394350603793","91.78394350603793","","","","","","","","",""
"4994","36.04456104984078","36.04456104984078","36.04456104984078","","","","","","","","","","","",""
"4995","","","","","","","","","","175.62125095678016","175.62125095678016","175.62125095678016","","",""
"4998","","","","","","","","","","","","","175.62125042389007","175.62125042389007","175.62125042389007"
"5000","","","","","","","31.351750037581553","31.351750037581553","31.351750037581553","","","","","",""
"5002","","","","30.93012569143687","30.93012569143687","30.93012569143687","","","","","","","","",""
"5003","169.451508889138","169.451508889138","169.451508889138","","","","","","","","","","","",""
"5004","","","","","","","","","","57.98387368680321","57.98387368680321","57.98387368680321","","",""
"5007","","","","","","","","","","","","","57.98386703021082","57.98386703021082","57.98386703021082"
"5009","","","","","","","166.6569768288852","166.6569768288852","166.6569768288852","","","","","",""
"5011","","","","48.75041819417379","48.75041819417379","48.75041819417379","","","","","","","","",""
"5012","80.881858981216","80.881858981216","80.881858981216","","","","","","","","","","","",""
"5013","","","","","","","","","","17.292632933025715","17.292632933025715","17.292632933025715","","",""
"5016","","","","","","","","","","","","","15.633471708783617","15.633471708783617","15.633471708783617"
"5018","","","","","","","48.97185800896432","48.97185800896432","48.97185800896432","","","","","",""
"5020","","","","44.98872043453329","44.98872043453329","44.98872043453329","","","","","","","","",""
"5021","112.88578530398749","112.88578530398749","112.88578530398749","","","","","","","","","","","",""
"5022","","","","","","","","","","74.94261264871488","74.94261264871488","74.94261264871488","","",""
"5025","","","","","","","","","","","","","74.94261219671522","74.94261219671522","74.94261219671522"
"5027","","","","","","","126.9175540476007","126.9175540476007","126.9175540476007","","","","","",""
"5029","","","","21.285438725037892","21.285438725037892","21.285438725037892","","","","","","","","",""
"5030","159.9159933739921","159.9159933739921","159.9159933739921","","","","","","","","","","","",""
"5031","","","","","","","","","","162.53678692025926","162.53678692025926","162.53678692025926","","",""
"5034","","","","","","","","","","","","","162.53674125985208","162.53674125985208","162.53674125985208"
"5036","","","","","","","39.3638360875203","39.3638360875203","39.3638360875203","","","","","",""
"5038","","","","78.37079491561865","78.37079491561865","78.37079491561865","","","","","","","","",""
"5039","156.75625896479858","156.75625896479858","156.75625896479858","","","","","","","","","","","",""
"5040","","","","","","","","","","45.0863327238595","45.0863327238595","45.0863327238595","","",""
"5043","","","","","","","","","","","","","45.17240229407983","45.17240229407983","45.17240229407983"
"5045","","","","","","","47.50272641694923","47.50272641694923","47.50272641694923","","","","","",""
"5047","","","","90.5641205000228","90.5641205000228","90.5641205000228","","","","","","","","",""
"5048","164.92258933959542","164.92258933959542","164.92258933959542","","","","","","","","","","","",""
"5049","","","","","","","","","","127.54393068853841","127.54393068853841","127.54393068853841","","",""
"5052","","","","","","","","","","","","","127.54399472926727","127.54399472926727","127.54399472926727"
"5054","","","","","","","116.15740056968451","116.15740056968451","116.15740056968451","","","","","",""
"5056","","","","7.87364872962263","7.87364872962263","7.87364872962263","","","","","","","","",""
"5057","154.92642608429892","154.92642608429892","154.92642608429892","","","","","","","","","","","",""
"5058","","","","","","","","","","55.68623738567037","55.68623738567037","55.68623738567037","","",""
"5061","","","","","","","","","","","","","55.749290468366056","55.749290468366056","55.749290468366056"
"5063","","","","","","","76.06847718465613","76.06847718465613","76.06847718465613","","","","","",""
"5065","","","","0.24158861403552123","0.24158861403552123","0.24158861403552123","","","","","","","","",""
"5066","153.33218822407676","153.33218822407676","153.33218822407676","","","","","","","","","","","",""
"5067","","","","","","","","","","34.77996158968452","34.77996158968452","34.77996158968452","","",""
"5070","","","","","","","","","","","","","34.7799668722744","34.7799668722744","34.7799668722744"
"5072","","","","","","","157.07953271724878","157.07953271724878","157.07953271724878","","","","","",""
"5074","","","","0.002452865237472679","0.002452865237472679","0.002452865237472679","","","","","","","","",""
"5075","172.39195472243136","172.39195472243136","172.39195472243136","","","","","","","","","","","",""
"5076","","","","","","","","","","173.344736054757","173.344736054757","173.344736054757","","",""
"5079","","","","","","","","","","","","","173.34472776230604","173.34472776230604","173.34472776230604"
"5081","","","","","","","44.66187100448241","44.66187100448241","44.66187100448241","","","","","",""
"5083","","","","24.021998647198615","24.021998647198615","24.021998647198615","","","","","","","","",""
"5084","139.7266204984711","139.7266204984711","139.7266204984711","","","","","","","","","","","",""
"5085","","","","","","","","","","11.067780350591477","11.067780350591477","11.067780350591477","","",""
"5088","","","","","","","","","","","","","11.068874896706149","11.068874896706149","11.068874896706149"
"5090","","","","","","","157.99140928484317","157.99140928484317","157.99140928484317","","","","","",""
"5092","","","","41.59009510267393","41.59009510267393","41.59009510267393","","","","","","","","",""
"5093","177.51521148235219","177.51521148235219","177.51521148235219","","","","","","","","","","","",""
"5094","","","","","","","","","","34.942083726495696","34.942083726495696","34.942083726495696","","",""
"5097","","","","","","","","","","","","","34.94208374669094","34.94208374669094","34.94208374669094"
"5099","","","","","","","178.7796171207028","178.7796171207028","178.7796171207028","","","","","",""
"5101","","","","116.67702623336348","116.67702623336348","116.67702623336348","","","","","","","","",""
"5102","147.3075378745571","147.3075378745571","147.3075378745571","","","","","","","","","","","",""
"5103","","","","","","","","","","61.7380766856443","61.7380766856443","61.7380766856443","","",""
"5106","","","","","","","","","","","","","61.738091433900735","61.738091433900735","61.738091433900735"
"5108","","","","","","","54.400234494830656","54.400234494830656","54.400234494830656","","","","","",""
"5110","","","","5.037253717694455","5.037253717694455","5.037253717694455","","","","","","","","",""
"5111","175.96580606883145","175.96580606883145","175.96580606883145","","","","","","","","","","","",""
"5112","","","","","","","","","","41.33680501281748","41.33680501281748","41.33680501281748","","",""
"5115","","","","","","","","","","","","","41.336842939445006","41.336842939445006","41.336842939445006"
"5117","","","","","","","163.55926231215813","163.55926231215813","163.55926231215813","","","","","",""
"5119","","","","5.882987820868294","5.882987820868294","5.882987820868294","","","","","","","","",""
"5120","153.20531838155748","153.20531838155748","153.20531838155748","","","","","","","","","","","",""
"5121","","","","","","","","","","65.17615452194731","65.17615452194731","65.17615452194731","","",""
"5124","","","","","","","","","","","","","65.17615432088616","65.17615432088616","65.17615432088616"
"5126","","","","","","","57.00490130515604","57.00490130515604","57.00490130515604","","","","","",""
"5128","","","","75.33983730226086","75.33983730226086","75.33983730226086","","","","","","","","",""
"5129","165.86526152305595","165.86526152305595","165.86526152305595","","","","","","","","","","","",""
"5130","","","","","","","","","","162.4300058779467","162.4300058779467","162.4300058779467","","",""
"5133","","","","","","","","","","","","","162.43000457062055","162.43000457062055","162.43000457062055"
"5135","","","","","","","176.34489793365103","176.34489793365103","176.34489793365103","","","","","",""
"5137","","","","24.495720345093247","24.495720345093247","24.495720345093247","","","","","","","","",""
"5138","143.5703944898417","143.5703944898417","143.5703944898417","","","","","","","","","","","",""
"5139","","","","","","","","","","50.77711276668933","50.77711276668933","50.77711276668933","","",""
"5142","","","","","","","","","","","","","50.86616580896859","50.86616580896859","50.86616580896859"
"5144","","","","","","","89.26398818644809","89.26398818644809","89.26398818644809","","","","","",""
"5146","","","","22.630564758160858","22.630564758160858","22.630564758160858","","","","","","","","",""
"5147","155.462086604496","155.462086604496","155.462086604496","","","","","","","","","","","",""
"5148","","","","","","","","","","55.42053775824536","55.42053775824536","55.42053775824536","","",""
"5151","","","","","","","","","","","","","55.38550852659314","55.38550852659314","55.38550852659314"
"5153","","","","","","","173.32997877443069","173.32997877443069","173.32997877443069","","","","","",""
"5155","","","","24.03744111285019","24.03744111285019","24.03744111285019","","","","","","","","",""
"5156","156.5986086812783","156.5986086812783","156.5986086812783","","","","","","","","","","","",""
"5157","","","","","","","","","","38.13081518421808","38.13081518421808","38.13081518421808","","",""
"5160","","","","","","","","","","","","","38.13081498057045","38.13081498057045","38.13081498057045"
"5162","","","","","","","169.47903575469377","169.47903575469377","169.47903575469377","","","","","",""
"5164","","","","19.666665309432943","19.666665309432943","19.666665309432943","","","","","","","","",""
"5165","165.58072366134877","165.58072366134877","165.58072366134877","","","","","","","","","","","",""
"5166","","","","","","","","","","35.69894498064596","35.69894498064596","35.69894498064596","","",""
"5169","","","","","","","","","","","","","35.991036476775605","35.991036476775605","35.991036476775605"
"5171","","","","","","","125.24871268971617","125.24871268971617","125.24871268971617","","","","","",""
"5173","","","","2.206238069322467","2.206238069322467","2.206238069322467","","","","","","","","",""
"5174","1.595053077751686","1.595053077751686","1.595053077751686","","","","","","","","","","","",""
"5175","","","","","","","","","","45.0990852275402","45.0990852275402","45.0990852275402","","",""
"5178","","","","","","","","","","","","","45.09787069095242","45.09787069095242","45.09787069095242"
"5180","","","","","","","62.852439649689614","62.852439649689614","62.852439649689614","","","","","",""
"5182","","","","145.51737942375274","145.51737942375274","145.51737942375274","","","","","","","","",""
"5183","162.89338659626537","162.89338659626537","162.89338659626537","","","","","","","","","","","",""
"5184","","","","","","","","","","133.57175638546505","133.57175638546505","133.57175638546505","","",""
"5187","","","","","","","","","","","","","133.61833275947498","133.61833275947498","133.61833275947498"
"5189","","","","","","","54.80505140621993","54.80505140621993","54.80505140621993","","","","","",""
"5191","","","","10.195741646619524","10.195741646619524","10.195741646619524","","","","","","","","",""
"5192","95.52004339370899","95.52004339370899","95.52004339370899","","","","","","","","","","","",""
"5193","","","","","","","","","","30.498801243545813","30.498801243545813","30.498801243545813","","",""
"5196","","","","","","","","","","","","","30.499231204956004","30.499231204956004","30.499231204956004"
"5198","","","","","","","39.014294057276686","39.014294057276686","39.014294057276686","","","","","",""
"5200","","","","127.66533186288319","127.66533186288319","127.66533186288319","","","","","","","","",""
"5201","6.02226729061465","6.02226729061465","6.02226729061465","","","","","","","","","","","",""
"5202","","","","","","","","","","12.597075205263423","12.597075205263423","12.597075205263423","","",""
"5205","","","","","","","","","","","","","65.71503728807006","65.71503728807006","65.71503728807006"
"5207","","","","","","","27.600113036481844","27.600113036481844","27.600113036481844","","","","","",""
"5209","","","","8.850255260891771","8.850255260891771","8.850255260891771","","","","","","","","",""
"5210","157.907018396748","157.907018396748","157.907018396748","","","","","","","","","","","",""
"5211","","","","","","","","","","61.315218590630764","61.315218590630764","61.315218590630764","","",""
"5214","","","","","","","","","","","","","60.77219273308815","60.77219273308815","60.77219273308815"
"5216","","","","","","","62.10323971617731","62.10323971617731","62.10323971617731","","","","","",""
"5218","","","","4.068171714682649","4.068171714682649","4.068171714682649","","","","","","","","",""
"5219","60.01471954197309","60.01471954197309","60.01471954197309","","","","","","","","","","","",""
"5220","","","","","","","","","","94.07094459594698","94.07094459594698","94.07094459594698","","",""
"5223","","","","","","","","","","","","","94.06394912817693","94.06394912817693","94.06394912817693"
"5225","","","","","","","41.75986818523711","41.75986818523711","41.75986818523711","","","","","",""
"5227","","","","74.1071911129913","74.1071911129913","74.1071911129913","","","","","","","","",""
"5228","5.032418520665914","5.032418520665914","5.032418520665914","","","","","","","","","","","",""
"5229","","","","","","","","","","3.7985776496365418","3.7985776496365418","3.7985776496365418","","",""
"5232","","","","","","","","","","","","","3.7996024233513594","3.7996024233513594","3.7996024233513594"
"5234","","","","","","","29.82871003624234","29.82871003624234","29.82871003624234","","","","","",""
"5236","","","","76.69674898360869","76.69674898360869","76.69674898360869","","","","","","","","",""
"5237","143.54776028217063","143.54776028217063","143.54776028217063","","","","","","","","","","","",""
"5238","","","","","","","","","","149.1166004714826","149.1166004714826","149.1166004714826","","",""
"5241","","","","","","","","","","","","","149.11660061406178","149.11660061406178","149.11660061406178"
"5243","","","","","","","150.75341973406702","150.75341973406702","150.75341973406702","","","","","",""
"5245","","","","74.24035037260815","74.24035037260815","74.24035037260815","","","","","","","","",""
"5246","143.67802249991732","143.67802249991732","143.67802249991732","","","","","","","","","","","",""
"5247","","","","","","","","","","144.5562673441403","144.5562673441403","144.5562673441403","","",""
"5250","","","","","","","","","","","","","144.55627356595906","144.55627356595906","144.55627356595906"
"5252","","","","","","","55.47366569109742","55.47366569109742","55.47366569109742","","","","","",""
"5254","","","","11.038350273134625","11.038350273134625","11.038350273134625","","","","","","","","",""
